member_noSource,Month,Total
9281,9,224320.00
2847,9,75184.00
7745,9,11440.00
8856,9,211696.00
1902,9,39104.00
8336,9,122240.00
4060,9,44624.00
5905,9,173152.00
9122,9,84896.00
7752,9,55408.00
6850,9,75280.00
4224,9,33504.00
2956,9,31136.00
7118,9,303408.00
4433,9,128640.00
7961,9,126032.00
9020,9,312656.00
5646,9,84848.00
4110,9,117680.00
8697,9,193248.00
5480,9,93024.00
9642,9,369600.00
3799,9,47184.00
5957,9,76368.00
4542,9,112960.00
8113,9,160544.00
900,9,480.00
1959,9,75040.00
8704,9,194752.00
7282,9,131152.00
4065,9,115696.00
9649,9,370224.00
7491,9,149040.00
8747,9,180896.00
5176,9,72976.00
8913,9,102832.00
5912,9,7520.00
9440,9,280928.00
7066,9,55536.00
6121,9,66080.00
2120,9,9008.00
4751,9,52000.00
6396,9,18064.00
9656,9,522784.00
7341,9,47536.00
4435,9,76768.00
7652,9,289744.00
8711,9,216560.00
4124,9,128640.00
8077,9,207712.00
4644,9,70976.00
8920,9,188624.00
9822,9,532768.00
4333,9,76112.00
7550,9,124016.00
2754,9,10800.00
1695,9,37184.00
8286,9,72096.00
3699,9,136672.00
5069,9,42816.00
7227,9,25184.00
6916,9,391184.00
3229,9,28224.00
8293,9,148320.00
9231,9,375952.00
3388,9,118736.00
8915,9,232784.00
9974,9,845696.00
8604,9,149360.00
7702,9,80272.00
8438,9,247040.00
3497,9,54528.00
7068,9,293872.00
3965,9,58848.00
7182,9,198800.00
9340,9,290176.00
7391,9,39504.00
4442,9,110896.00
2068,9,24336.00
2970,9,4448.00
4962,9,67888.00
8179,9,146240.00
9758,9,386160.00
9549,9,503552.00
3706,9,105968.00
5907,9,37152.00
8654,9,234640.00
5748,9,74976.00
6650,9,248400.00
3122,9,107520.00
1543,9,43232.00
3858,9,3872.00
3547,9,71328.00
9390,9,245936.00
9079,9,193936.00
8020,9,178096.00
2177,9,21728.00
2272,9,63280.00
4276,9,19440.00
5178,9,47872.00
1961,9,102992.00
5914,9,181184.00
3756,9,16400.00
7284,9,131280.00
7918,9,119568.00
3483,9,85200.00
2227,9,9152.00
5444,9,120160.00
4385,9,68368.00
7759,9,57168.00
5603,9,57968.00
7125,9,34640.00
9397,9,392816.00
2704,9,104352.00
1802,9,9680.00
1066,9,68928.00
8972,9,203728.00
6598,9,162176.00
7854,9,92704.00
7386,9,214400.00
5228,9,55984.00
4708,9,63504.00
7334,9,170704.00
5964,9,107072.00
2436,9,53744.00
3338,9,25872.00
4594,9,188000.00
5653,9,75808.00
6239,9,54864.00
5337,9,83664.00
9924,9,399856.00
3967,9,48720.00
9499,9,160480.00
7184,9,234704.00
6975,9,51152.00
8034,9,52912.00
8979,9,347680.00
7920,9,309680.00
9665,9,79312.00
8763,9,142832.00
6448,9,150224.00
7393,9,278592.00
8452,9,313808.00
6137,9,127376.00
4176,9,87120.00
2597,9,48224.00
6873,9,24336.00
4912,9,73952.00
8129,9,211856.00
6759,9,187760.00
4601,9,211584.00
9074,9,359872.00
3974,9,71520.00
9817,9,232256.00
7234,9,117008.00
8084,9,45536.00
6714,9,17824.00
8872,9,123712.00
9931,9,438016.00
7400,9,233792.00
7970,9,71872.00
541,9,42848.00
2502,9,90512.00
3549,9,22480.00
7711,9,62704.00
6923,9,182032.00
5864,9,267136.00
8770,9,262128.00
6809,9,91248.00
4335,9,120320.00
6296,9,83008.00
8611,9,315792.00
9513,9,179712.00
9867,9,371776.00
1709,9,88480.00
6182,9,144608.00
1595,9,32912.00
5280,9,65552.00
7241,9,68688.00
6918,9,131088.00
7977,9,123376.00
4760,9,45632.00
5871,9,184192.00
9981,9,635104.00
3390,9,50496.00
7450,9,140000.00
6391,9,71952.00
5021,9,89344.00
2863,9,211296.00
4501,9,64608.00
6505,9,139392.00
8820,9,143360.00
9722,9,92592.00
8504,9,200720.00
7602,9,88608.00
8338,9,116240.00
9449,9,513184.00
3015,9,1664.00
8193,9,342688.00
4653,9,50128.00
6968,9,34112.00
8929,9,371104.00
8713,9,286448.00
5185,9,6208.00
9658,9,131616.00
1500,9,29264.00
6441,9,72752.00
2756,9,544.00
1023,9,71568.00
6555,9,160032.00
4240,9,9744.00
9138,9,149968.00
4826,9,142784.00
3924,9,69392.00
7141,9,114400.00
6082,9,1504.00
8086,9,207456.00
8397,9,51920.00
5771,9,80576.00
2554,9,9584.00
5605,9,57376.00
6507,9,156352.00
7877,9,78224.00
2034,9,42672.00
9508,9,293600.00
8511,9,91920.00
6291,9,171440.00
7452,9,24752.00
2763,9,8960.00
9031,9,245424.00
5460,9,61760.00
9933,9,451680.00
2129,9,24432.00
6405,9,177664.00
6132,9,22736.00
8093,9,256320.00
9349,9,266016.00
1659,9,19712.00
2561,9,129648.00
9463,9,396464.00
4762,9,139936.00
5612,9,50240.00
7459,9,141408.00
6557,9,68528.00
1286,9,42160.00
1825,9,64960.00
8613,9,183968.00
6298,9,58560.00
9672,9,174400.00
5714,9,173664.00
4458,9,24096.00
9399,9,267968.00
6139,9,58848.00
4769,9,75504.00
4292,9,34288.00
1977,9,70064.00
1761,9,65072.00
3233,9,85104.00
7509,9,189264.00
8352,9,123632.00
4076,9,134704.00
3608,9,68688.00
8029,9,48480.00
9140,9,409408.00
6982,9,61840.00
4667,9,53872.00
3131,9,47200.00
6348,9,97312.00
7718,9,181680.00
8620,9,80000.00
3297,9,27568.00
4344,9,28432.00
5403,9,39008.00
1291,9,37264.00
4819,9,102752.00
1082,9,19872.00
4508,9,45712.00
2193,9,46208.00
2929,9,60144.00
7559,9,284960.00
8461,9,151984.00
9717,9,570976.00
5930,9,60544.00
4717,9,62896.00
5619,9,205744.00
7934,9,261232.00
6666,9,90080.00
8981,9,430176.00
4394,9,61760.00
4083,9,45232.00
6355,9,217968.00
6673,9,89248.00
8779,9,299312.00
8945,9,328624.00
3456,9,67536.00
6039,9,92112.00
9256,9,159584.00
9154,9,110736.00
9724,9,250976.00
7193,9,62960.00
7034,9,135584.00
8995,9,215664.00
7936,9,80048.00
5937,9,131392.00
9306,9,330128.00
4878,9,103632.00
8563,9,296672.00
7618,9,139264.00
8729,9,170688.00
5778,9,70032.00
3349,9,79488.00
6566,9,83088.00
8881,9,336480.00
2829,9,67600.00
868,9,55040.00
8361,9,150112.00
6991,9,159376.00
9204,9,368032.00
8145,9,220560.00
5830,9,66432.00
9356,9,258848.00
2613,9,62656.00
7041,9,165200.00
8888,9,191136.00
6616,9,36128.00
9515,9,528080.00
3672,9,63152.00
5353,9,170272.00
5405,9,201984.00
4503,9,70800.00
8570,9,222112.00
6464,9,127680.00
5151,9,65776.00
7466,9,40544.00
5037,9,54544.00
9313,9,182848.00
2352,9,6832.00
9097,9,194720.00
8931,9,226304.00
4199,9,70352.00
7250,9,245696.00
8152,9,350960.00
6934,9,80416.00
6032,9,55280.00
7993,9,154944.00
6623,9,224864.00
5201,9,76080.00
925,9,75968.00
3615,9,10784.00
5087,9,28768.00
7402,9,179952.00
3831,9,61136.00
9363,9,164960.00
8304,9,414768.00
5462,9,56032.00
5773,9,15760.00
9883,9,262640.00
8627,9,268288.00
8836,9,181952.00
7777,9,62368.00
2981,9,64112.00
6241,9,45152.00
5887,9,69760.00
3299,9,60720.00
7575,9,27776.00
8622,9,229072.00
8477,9,169360.00
3890,9,67232.00
9733,9,647936.00
9213,9,424560.00
5996,9,205264.00
7252,9,155072.00
4937,9,119584.00
3154,9,58656.00
8997,9,288208.00
9099,9,143856.00
9942,9,484752.00
7627,9,49184.00
7670,9,232432.00
3040,9,56256.00
7316,9,282160.00
1307,9,52512.00
5780,9,31072.00
8363,9,61856.00
3776,9,145552.00
8572,9,161952.00
6205,9,331440.00
1034,9,3488.00
2995,9,9792.00
7468,9,48768.00
8527,9,298048.00
5621,9,86160.00
3306,9,71776.00
9574,9,359120.00
1416,9,17696.00
3617,9,115888.00
4987,9,96992.00
8736,9,312432.00
5673,9,69120.00
9047,9,251952.00
9949,9,412064.00
3204,9,52816.00
4258,9,124128.00
9199,9,452064.00
8731,9,148224.00
5514,9,198656.00
6884,9,143792.00
7943,9,73120.00
7518,9,232624.00
8368,9,172480.00
6998,9,58544.00
5939,9,79840.00
3097,9,69040.00
9999,9,615136.00
1675,9,38400.00
8629,9,115280.00
825,9,53776.00
8895,9,105056.00
6580,9,139424.00
9054,9,120000.00
1561,9,41936.00
6466,9,163408.00
5044,9,64000.00
8261,9,210288.00
9206,9,165024.00
5419,9,138272.00
7734,9,47984.00
8990,9,311104.00
9892,9,294512.00
7620,9,63120.00
9581,9,127664.00
7100,9,166464.00
4158,9,62800.00
4474,9,31472.00
7418,9,253648.00
6162,9,136624.00
5103,9,31424.00
8320,9,80960.00
7800,9,20992.00
7843,9,177344.00
8745,9,169888.00
8154,9,174816.00
4469,9,18176.00
8840,9,209904.00
9265,9,320992.00
6048,9,166112.00
8954,9,438672.00
7584,9,123056.00
9740,9,458560.00
7425,9,239392.00
5110,9,93184.00
8161,9,113472.00
8370,9,336080.00
4633,9,76096.00
7850,9,257152.00
5889,9,217056.00
6791,9,167840.00
2204,9,18560.00
9106,9,526288.00
4894,9,44672.00
4519,9,51376.00
5578,9,130272.00
6689,9,8032.00
8059,9,135440.00
9315,9,190368.00
9747,9,497216.00
8377,9,34624.00
6416,9,70480.00
9633,9,103024.00
3790,9,179760.00
4526,9,111952.00
6841,9,163568.00
5896,9,58896.00
9322,9,87360.00
7007,9,84928.00
7527,9,217248.00
8586,9,89376.00
5369,9,24816.00
6530,9,101712.00
2254,9,44656.00
6625,9,240464.00
2629,9,26048.00
5255,9,49040.00
1207,9,38896.00
7952,9,342080.00
9956,9,484320.00
5846,9,29776.00
9797,9,424400.00
8738,9,298752.00
6112,9,260016.00
4887,9,46704.00
3631,9,120544.00
8427,9,166256.00
9683,9,214752.00
5262,9,111152.00
2045,9,68736.00
3104,9,92496.00
9163,9,113520.00
5946,9,135392.00
5478,9,93008.00
4576,9,157184.00
6734,9,115392.00
675,9,6976.00
7577,9,48064.00
8522,9,76608.00
2990,9,67120.00
8313,9,117168.00
9372,9,167056.00
6632,9,97280.00
8002,9,165696.00
5687,9,88112.00
6316,9,176224.00
7375,9,41408.00
4426,9,59264.00
4635,9,51680.00
1418,9,67648.00
8163,9,229408.00
4115,9,2640.00
6741,9,136160.00
9647,9,337568.00
1584,9,8704.00
7116,9,77792.00
4844,9,107472.00
5746,9,40912.00
7852,9,21744.00
9120,9,257664.00
7541,9,129488.00
6950,9,238592.00
9856,9,321616.00
8797,9,255792.00
4953,9,184064.00
2681,9,102656.00
8213,9,195376.00
2370,9,57008.00
5378,9,5824.00
8004,9,143376.00
6107,9,100096.00
2890,9,49680.00
9013,9,223664.00
689,9,59872.00
7902,9,45696.00
9590,9,296080.00
6221,9,155680.00
5003,9,35600.00
2731,9,17792.00
3633,9,57632.00
5948,9,135568.00
9165,9,308752.00
7700,9,182752.00
7743,9,186848.00
6798,9,159136.00
6373,9,114944.00
2999,9,84352.00
6684,9,79712.00
3322,9,79632.00
9374,9,378432.00
3531,9,151952.00
2472,9,79744.00
8118,9,107952.00
7173,9,246288.00
5212,9,169584.00
5803,9,123728.00
4901,9,178880.00
6582,9,177040.00
6266,9,84608.00
6893,9,284784.00
6748,9,303808.00
6539,9,189616.00
1952,9,58736.00
8854,9,259024.00
8270,9,334976.00
2738,9,55408.00
5435,9,74560.00
4533,9,84080.00
1202,9,55664.00
9006,9,81152.00
8695,9,245440.00
5010,9,63824.00
9951,9,765632.00
6164,9,99184.00
321,9,13408.00
9381,9,247008.00
2522,9,105600.00
8904,9,221488.00
2002,9,27776.00
3258,9,62496.00
4628,9,136960.00
5530,9,17248.00
1057,9,58016.00
2313,9,13936.00
9262,9,101040.00
8006,9,193536.00
8557,9,149600.00
7104,9,41424.00
7840,9,98496.00
8742,9,262400.00
5017,9,144912.00
6470,9,86576.00
2942,9,105184.00
4364,9,58800.00
3628,9,19680.00
9077,9,206368.00
6451,9,30496.00
7156,9,13712.00
2175,9,66512.00
5150,9,15008.00
3780,9,101920.00
9426,9,384672.00
7624,9,246000.00
8443,9,313616.00
4915,9,160128.00
836,9,45312.00
4713,9,57600.00
8792,9,144320.00
3260,9,12176.00
6083,9,212848.00
5264,9,34352.00
9478,9,59648.00
4497,9,67344.00
335,9,12416.00
2961,9,124976.00
6033,9,75264.00
5131,9,80640.00
6686,9,18272.00
8659,9,229824.00
7320,9,78416.00
570,9,30800.00
4649,9,28432.00
9008,9,259440.00
5468,9,90752.00
8291,9,263488.00
3393,9,52496.00
6019,9,69440.00
4763,9,183552.00
9744,9,467856.00
8272,9,77888.00
5449,9,140064.00
9528,9,272768.00
9559,9,389248.00
6788,9,247456.00
5886,9,66880.00
5366,9,76592.00
8189,9,382832.00
9445,9,411360.00
8075,9,355664.00
6819,9,68608.00
9877,9,297920.00
2975,9,218736.00
4345,9,189648.00
8424,9,258800.00
2861,9,70384.00
6534,9,144800.00
4782,9,38288.00
4262,9,91248.00
4046,9,52208.00
6401,9,110128.00
9243,9,278448.00
9794,9,200224.00
5582,9,95840.00
786,9,45088.00
8944,9,238832.00
3495,9,66832.00
7574,9,279152.00
2042,9,18960.00
1923,9,58512.00
3376,9,246096.00
7455,9,286048.00
4632,9,120224.00
2557,9,41568.00
6636,9,117632.00
3262,9,50336.00
8274,9,170592.00
1624,9,51888.00
8609,9,101440.00
8794,9,175952.00
6719,9,100000.00
5266,9,25072.00
1973,9,11440.00
4682,9,60688.00
5584,9,193200.00
7037,9,173280.00
2792,9,26880.00
6871,9,96800.00
8241,9,158864.00
83,9,52976.00
5615,9,63872.00
9143,9,150528.00
6935,9,108992.00
5482,9,72416.00
8108,9,94512.00
3478,9,49136.00
7754,9,214304.00
9746,9,182768.00
7671,9,44624.00
2690,9,29136.00
4848,9,128176.00
1123,9,68896.00
5634,9,266112.00
9359,9,305696.00
7087,9,84880.00
5114,9,19968.00
3744,9,104016.00
5197,9,26064.00
5532,9,43680.00
8509,9,98272.00
902,9,71792.00
9796,9,552192.00
7170,9,150672.00
6268,9,42016.00
3091,9,4528.00
1638,9,71024.00
5133,9,34944.00
3877,9,23040.00
6503,9,52592.00
5800,9,173760.00
8426,9,92176.00
8692,9,242752.00
4613,9,90896.00
8775,9,83872.00
7322,9,30256.00
6287,9,305808.00
2208,9,93072.00
5031,9,88640.00
7303,9,20272.00
5952,9,188016.00
9929,9,431440.00
2944,9,57600.00
6669,9,68544.00
9378,9,219424.00
8476,9,214800.00
9492,9,327952.00
5216,9,99056.00
2908,9,104944.00
9145,9,433952.00
3459,9,19632.00
8440,9,104800.00
3511,9,2384.00
7590,9,100256.00
688,9,56752.00
6885,9,155312.00
8960,9,224464.00
4881,9,20704.00
6334,9,53840.00
9893,9,485840.00
4062,9,136336.00
9043,9,125712.00
9779,9,376272.00
3860,9,33984.00
9309,9,239344.00
7222,9,264384.00
2241,9,32048.00
6403,9,72192.00
5966,9,53344.00
5833,9,148368.00
7089,9,284560.00
9912,9,498400.00
738,9,84848.00
7640,9,255280.00
4532,9,68832.00
2844,9,198000.00
9278,9,425440.00
8573,9,319008.00
3746,9,86208.00
7989,9,256816.00
4563,9,90496.00
5985,9,55360.00
2457,9,76832.00
6016,9,26896.00
8174,9,175296.00
7272,9,65168.00
1740,9,74064.00
2642,9,67296.00
5883,9,183808.00
9245,9,366080.00
6068,9,53472.00
8592,9,170336.00
3060,9,74544.00
7336,9,178848.00
8072,9,102288.00
5249,9,116416.00
2426,9,45504.00
6702,9,235248.00
4031,9,152288.00
1721,9,70864.00
8307,9,74128.00
5515,9,32576.00
8390,9,145008.00
586,9,76384.00
4665,9,108336.00
4779,9,75680.00
9760,9,224336.00
6752,9,40304.00
1873,9,17104.00
2775,9,149056.00
7654,9,432112.00
8224,9,388096.00
9126,9,100304.00
3929,9,39552.00
8941,9,55904.00
7571,9,132320.00
9024,9,127600.00
8708,9,136400.00
4629,9,166880.00
7338,9,7632.00
2357,9,220400.00
8791,9,119712.00
7889,9,174576.00
3810,9,76272.00
5999,9,672.00
9527,9,298080.00
7255,9,198288.00
7236,9,86464.00
2960,9,57408.00
7941,9,125024.00
7039,9,165808.00
4330,9,136960.00
7972,9,152112.00
8677,9,80128.00
1070,9,11616.00
9228,9,266960.00
9425,9,263696.00
6602,9,166320.00
3779,9,19872.00
2877,9,79520.00
8055,9,80064.00
9026,9,99056.00
6671,9,69104.00
4565,9,89264.00
4014,9,74432.00
4045,9,102912.00
8105,9,155632.00
7471,9,201264.00
3195,9,107184.00
6735,9,5872.00
5434,9,46416.00
6887,9,229264.00
6101,9,2256.00
7554,9,266992.00
8727,9,244256.00
3544,9,17344.00
7623,9,63552.00
8340,9,53168.00
2694,9,60304.00
1438,9,77200.00
8860,9,193904.00
2725,9,96464.00
5548,9,112704.00
9762,9,434544.00
4781,9,85680.00
6234,9,128112.00
6785,9,193376.00
6120,9,91952.00
8943,9,282224.00
5415,9,87952.00
9679,9,170144.00
8309,9,58864.00
7053,9,251728.00
6386,9,188224.00
7604,9,123040.00
4311,9,191536.00
6469,9,171120.00
5016,9,38304.00
3563,9,49072.00
5752,9,108304.00
8658,9,202624.00
9812,9,321280.00
8556,9,307504.00
7186,9,25968.00
5733,9,190000.00
4914,9,56496.00
4363,9,75136.00
7922,9,66544.00
9375,9,40336.00
9729,9,303728.00
5650,9,144064.00
2827,9,39904.00
7689,9,127392.00
5531,9,64672.00
6787,9,61472.00
4161,9,153552.00
5417,9,96224.00
7606,9,135920.00
6350,9,1936.00
6153,9,67120.00
5334,9,116336.00
2409,9,54176.00
7390,9,126672.00
6217,9,220080.00
8843,9,69376.00
5500,9,4624.00
1972,9,11312.00
2677,9,47360.00
7504,9,48400.00
6286,9,117968.00
3660,9,96272.00
4916,9,178336.00
1388,9,46528.00
4396,9,46784.00
3577,9,35824.00
5030,9,67968.00
7086,9,67152.00
4814,9,119664.00
9795,9,616576.00
6972,9,213888.00
9629,9,182512.00
4999,9,16704.00
9078,9,183056.00
5868,9,48.00
9947,9,469840.00
4415,9,205968.00
7789,9,108320.00
7238,9,67776.00
5633,9,167072.00
7321,9,24064.00
8525,9,23344.00
9427,9,300448.00
9978,9,532784.00
2860,9,13584.00
7841,9,57472.00
5683,9,144432.00
1706,9,39312.00
7219,9,255520.00
7022,9,196448.00
7872,9,270400.00
9643,9,495968.00
8190,9,111840.00
7288,9,209696.00
2974,9,23168.00
5132,9,87056.00
7955,9,198848.00
5398,9,59328.00
1839,9,50896.00
8926,9,266896.00
9997,9,788128.00
4548,9,33248.00
469,9,66416.00
3610,9,9520.00
9142,9,265568.00
5768,9,373440.00
4866,9,102720.00
5182,9,55408.00
4315,9,164720.00
3178,9,63760.00
7808,9,217440.00
9878,9,727264.00
7957,9,90688.00
5799,9,71808.00
7221,9,45664.00
6504,9,10352.00
1523,9,61072.00
5602,9,44144.00
9028,9,421952.00
9930,9,309808.00
9961,9,580160.00
7138,9,61600.00
9194,9,80560.00
5666,9,29648.00
7119,9,63936.00
4296,9,31040.00
2323,9,26016.00
7188,9,186080.00
5583,9,168832.00
4365,9,47744.00
7855,9,95840.00
2475,9,119408.00
5298,9,111040.00
6637,9,121264.00
3712,9,47728.00
8693,9,117856.00
5184,9,74544.00
5381,9,90624.00
8724,9,62752.00
9327,9,268784.00
9980,9,682096.00
3078,9,65616.00
1440,9,35696.00
7874,9,94080.00
7169,9,292960.00
9161,9,298688.00
7905,9,200672.00
8610,9,114832.00
9593,9,347936.00
2259,9,42576.00
4061,9,41504.00
8223,9,74464.00
3947,9,144960.00
1789,9,75296.00
7506,9,115728.00
6250,9,186352.00
4498,9,126080.00
7589,9,98688.00
7487,9,287088.00
8743,9,159984.00
9510,9,239872.00
8959,9,13200.00
8057,9,235600.00
6668,9,159408.00
7373,9,71952.00
4664,9,22032.00
939,9,71488.00
1841,9,48768.00
8038,9,229088.00
8774,9,122864.00
7570,9,53200.00
1872,9,24976.00
8660,9,143168.00
4581,9,131280.00
9562,9,284480.00
5951,9,8128.00
6269,9,143760.00
9092,9,303600.00
4899,9,23840.00
5635,9,28848.00
8458,9,235744.00
2024,9,74720.00
6103,9,159344.00
2926,9,35088.00
6300,9,176560.00
4714,9,27504.00
8439,9,194224.00
8242,9,52384.00
6872,9,64416.00
6167,9,180272.00
2824,9,141616.00
9726,9,425408.00
9529,9,394768.00
5450,9,22240.00
1371,9,7664.00
1808,9,71520.00
1454,9,69904.00
6670,9,158160.00
1772,9,42000.00
9576,9,389600.00
5300,9,119088.00
2425,9,11328.00
3327,9,49072.00
8859,9,166144.00
5134,9,29504.00
7489,9,172928.00
1036,9,14272.00
7470,9,40336.00
7273,9,50016.00
5198,9,316208.00
3745,9,13664.00
8726,9,149744.00
3930,9,104368.00
6454,9,105152.00
3028,9,88656.00
8560,9,245600.00
3111,9,68832.00
2090,9,48128.00
7102,9,206400.00
9626,9,408896.00
5350,9,134176.00
4799,9,66672.00
8173,9,398016.00
8358,9,165792.00
4830,9,1024.00
3377,9,138176.00
6086,9,83392.00
5516,9,140464.00
8225,9,69344.00
4697,9,51472.00
6803,9,276000.00
5433,9,36912.00
2610,9,39648.00
3593,9,57104.00
4298,9,164528.00
5668,9,70912.00
2223,9,18528.00
2743,9,115168.00
5566,9,42608.00
1506,9,58432.00
5782,9,83904.00
4412,9,97056.00
8491,9,256272.00
4932,9,36448.00
3479,9,41456.00
2660,9,56880.00
2978,9,27184.00
5832,9,11824.00
7990,9,86880.00
9144,9,89152.00
7971,9,200720.00
6404,9,47920.00
7774,9,153264.00
6352,9,136448.00
9258,9,308592.00
6435,9,120688.00
4431,9,79840.00
3529,9,41344.00
9061,9,455152.00
5884,9,67360.00
9025,9,185568.00
2674,9,44176.00
3576,9,28192.00
6202,9,120160.00
8308,9,214352.00
9210,9,144160.00
1406,9,27232.00
5765,9,108608.00
2643,9,166832.00
4666,9,10016.00
5568,9,55632.00
6919,9,126192.00
9628,9,422272.00
7002,9,161264.00
6100,9,81744.00
9108,9,124272.00
2757,9,77440.00
6836,9,189952.00
4013,9,17520.00
7738,9,82416.00
9894,9,372656.00
8289,9,40032.00
4248,9,147552.00
9977,9,333728.00
5181,9,127536.00
5618,9,94064.00
6418,9,197664.00
2339,9,56192.00
4146,9,156096.00
3811,9,59696.00
9343,9,262864.00
7757,9,71120.00
6501,9,247584.00
9678,9,785712.00
5599,9,18000.00
8607,9,128080.00
4882,9,73664.00
6335,9,36096.00
2256,9,58752.00
7788,9,193376.00
4965,9,118224.00
7940,9,108320.00
6133,9,158128.00
6551,9,128512.00
7921,9,313312.00
2275,9,52496.00
9177,9,101696.00
6354,9,52080.00
7724,9,197424.00
8626,9,117696.00
7370,9,100672.00
5314,9,233856.00
8740,9,74928.00
5917,9,73712.00
3208,9,9008.00
1755,9,60240.00
9913,9,428032.00
4381,9,59408.00
8073,9,99888.00
7522,9,117520.00
6152,9,81424.00
8975,9,180560.00
3994,9,52928.00
454,9,48400.00
6703,9,77808.00
8809,9,213296.00
4730,9,52368.00
5986,9,133104.00
6183,9,134800.00
7439,9,39536.00
3144,9,94240.00
7420,9,82160.00
8892,9,468720.00
8042,9,328032.00
9609,9,478544.00
7306,9,153312.00
2325,9,5776.00
3227,9,208144.00
8676,9,113584.00
9998,9,913488.00
3564,9,3568.00
5411,9,53856.00
8982,9,251072.00
6140,9,190640.00
6990,9,132672.00
8101,9,137648.00
9357,9,238080.00
7199,9,154592.00
4884,9,9136.00
5620,9,19648.00
6876,9,115488.00
8246,9,124896.00
4561,9,57632.00
1819,9,66688.00
5938,9,221360.00
3032,9,180336.00
9934,9,773920.00
1776,9,55984.00
2410,9,96560.00
8044,9,111168.00
3146,9,4256.00
5772,9,56640.00
2930,9,20256.00
8462,9,141504.00
7092,9,59072.00
8773,9,135024.00
6717,9,206240.00
6458,9,131552.00
3666,9,35744.00
9198,9,272864.00
8887,9,171520.00
6572,9,213152.00
5670,9,250512.00
7828,9,199376.00
4300,9,45584.00
6299,9,198928.00
2771,9,19024.00
9205,9,160544.00
7244,9,235936.00
5779,9,24528.00
9039,9,109536.00
2137,9,17408.00
5252,9,74080.00
6508,9,73648.00
9414,9,381520.00
8469,9,336656.00
5138,9,28592.00
8355,9,330480.00
2512,9,19600.00
2346,9,16656.00
4979,9,64464.00
6349,9,189328.00
5093,9,135648.00
4034,9,30528.00
7987,9,214048.00
7085,9,140384.00
4770,9,36480.00
1553,9,68944.00
6940,9,90144.00
6204,9,172624.00
3932,9,56688.00
9775,9,315904.00
7676,9,147568.00
8196,9,116560.00
7149,9,80800.00
4668,9,73456.00
9255,9,228160.00
3609,9,74960.00
2353,9,23152.00
6199,9,27024.00
7258,9,104016.00
8514,9,136256.00
6624,9,22016.00
4352,9,10720.00
8628,9,213312.00
9003,9,517600.00
5786,9,87440.00
2101,9,30624.00
8369,9,219760.00
9739,9,232256.00
6249,9,26528.00
1619,9,8880.00
4359,9,75296.00
7887,9,15344.00
7360,9,67680.00
9891,9,416208.00
4048,9,56576.00
8419,9,391856.00
3832,9,189312.00
9364,9,304992.00
7049,9,145664.00
5088,9,109760.00
5470,9,34240.00
8896,9,189472.00
6415,9,152880.00
4568,9,72528.00
9789,9,253600.00
9473,9,336224.00
8571,9,251168.00
4575,9,10144.00
5831,9,281936.00
6890,9,116720.00
6681,9,58864.00
2469,9,3184.00
6256,9,66144.00
9371,9,218928.00
4784,9,73232.00
3725,9,15840.00
9257,9,259520.00
3941,9,66336.00
8528,9,145472.00
9898,9,308640.00
4720,9,11488.00
2094,9,19488.00
7626,9,39968.00
5520,9,160896.00
2303,9,78432.00
7835,9,184176.00
6776,9,149680.00
2355,9,43408.00
2780,9,34400.00
3839,9,48256.00
9523,9,240688.00
8464,9,150256.00
8153,9,229008.00
6574,9,64832.00
3991,9,59584.00
8362,9,214592.00
6263,9,36512.00
8578,9,225376.00
5413,9,92704.00
4511,9,109712.00
6992,9,103440.00
4366,9,72704.00
8003,9,458032.00
8471,9,238272.00
3530,9,62464.00
5940,9,199792.00
4684,9,87952.00
6365,9,26496.00
5109,9,137888.00
7310,9,236704.00
5781,9,126304.00
8053,9,140896.00
3891,9,35248.00
3155,9,65584.00
9848,9,122432.00
8998,9,75872.00
8478,9,96960.00
9164,9,110320.00
6581,9,263760.00
5522,9,230096.00
7837,9,247216.00
9589,9,353472.00
5313,9,189760.00
4411,9,67920.00
3789,9,98864.00
256,9,1808.00
8687,9,348176.00
