member_noSource,region_name,gender
5707,Mid East / Sout,H
1845,Africa,H
8211,Africa,H
1722,Scandanavian,F
4065,Africa,H
6365,Western Europea,H
7106,Japan,F
9907,Japan,H
4461,Japan,H
8553,Japan,H
9427,Japan,H
6259,Africa,H
5252,Africa,F
1980,Africa,F
8295,Western Europea,H
951,Scandanavian,H
1108,South American,F
3193,Mid East / Sout,H
1291,Africa,H
9590,Japan,F
6276,Eastern Europea,F
7166,South American,F
8835,China,H
4375,Africa,H
4169,Mid East / Sout,H
2183,Africa,H
4939,South American,H
3756,Mid East / Sout,F
2850,Eastern Europea,F
7022,Japan,F
3093,South American,H
730,Scandanavian,F
3530,Western Europea,F
72,Mid East / Sout,F
4535,China,H
5927,Western Europea,H
3678,China,F
8792,Africa,F
4451,China,H
47,Eastern Europea,H
8674,Western Europea,F
401,South American,H
1537,Scandanavian,H
2106,Africa,F
615,Mid East / Sout,H
3479,Japan,H
3816,South American,F
7841,Scandanavian,H
9774,Africa,F
7815,South American,H
910,Western Europea,F
4807,Japan,H
6357,Eastern Europea,H
2145,Eastern Europea,H
3033,Scandanavian,H
7705,Scandanavian,H
8621,Africa,H
6346,China,F
1828,Mid East / Sout,F
4163,Western Europea,H
1711,Scandanavian,H
8563,Eastern Europea,H
3386,South American,F
2617,Eastern Europea,H
328,Scandanavian,F
5922,Western Europea,F
5355,Western Europea,H
3637,Western Europea,H
8555,Africa,H
3840,Scandanavian,F
8710,Scandanavian,F
2477,Japan,H
6172,Eastern Europea,F
1804,South American,F
4339,Africa,H
4131,Africa,H
1679,Africa,H
4094,Africa,F
408,South American,F
1439,South American,H
2365,Eastern Europea,H
3174,Western Europea,F
1818,Africa,F
7615,South American,H
7207,Scandanavian,H
1887,Mid East / Sout,H
220,Africa,F
7122,Scandanavian,F
2380,South American,F
6695,Africa,H
2641,Japan,H
5113,Eastern Europea,H
7993,Scandanavian,H
1642,Mid East / Sout,F
9882,Eastern Europea,F
3488,Scandanavian,F
6989,Africa,H
7946,Western Europea,F
4185,Africa,H
7306,Eastern Europea,F
5645,Scandanavian,H
8156,China,F
1853,Eastern Europea,H
7902,Western Europea,F
8791,Western Europea,H
2225,Mid East / Sout,H
2880,Scandanavian,F
7269,Africa,H
2553,Western Europea,H
7681,Mid East / Sout,H
1214,China,F
5695,Africa,H
7034,Africa,F
174,China,F
3820,China,F
6487,Eastern Europea,H
7910,Western Europea,F
4896,Africa,F
2942,Mid East / Sout,F
3129,Africa,H
3350,Mid East / Sout,F
9846,China,F
6284,Western Europea,F
8828,Western Europea,F
7883,China,H
6429,Africa,H
147,China,H
9279,Africa,H
4300,Africa,F
477,Africa,H
3903,South American,H
599,Western Europea,H
642,Mid East / Sout,F
9633,Western Europea,H
6995,Japan,H
5706,South American,F
1509,Africa,H
4303,Eastern Europea,H
1067,Mid East / Sout,H
6891,China,H
8662,South American,F
6716,Mid East / Sout,F
4197,Western Europea,H
6190,Japan,F
944,Eastern Europea,F
4614,Africa,F
5683,Africa,H
4808,Scandanavian,F
7225,Japan,H
7674,Africa,F
6493,Africa,H
8831,Eastern Europea,H
4309,South American,H
4853,Africa,H
8932,Africa,F
487,South American,H
3450,South American,F
3922,South American,F
1338,Africa,F
6612,Mid East / Sout,F
5268,Japan,F
9333,China,H
3260,South American,F
533,Africa,H
339,Scandanavian,H
3612,China,F
3709,South American,H
4507,Mid East / Sout,H
1798,China,F
9850,Scandanavian,F
4097,Africa,H
3091,South American,H
8168,Scandanavian,F
7716,China,F
7254,Mid East / Sout,F
6459,Japan,H
9565,Western Europea,H
5450,Scandanavian,F
27,Mid East / Sout,H
4851,Eastern Europea,H
4143,Scandanavian,H
8880,Japan,F
9542,South American,F
1253,Africa,H
1516,Mid East / Sout,F
9039,Africa,H
7077,Mid East / Sout,H
8592,Japan,F
1303,China,H
806,Africa,F
1587,Mid East / Sout,H
4917,Africa,H
5886,Japan,F
1498,Western Europea,F
7801,Eastern Europea,H
7197,China,H
1790,Western Europea,F
4203,Western Europea,H
2952,Eastern Europea,F
4754,Scandanavian,F
4493,Western Europea,H
7514,Africa,F
5021,Eastern Europea,H
4589,Africa,H
829,Mid East / Sout,H
1971,Eastern Europea,H
3639,Eastern Europea,H
9831,Scandanavian,H
6605,South American,H
5704,Japan,F
7732,Africa,F
5697,Japan,H
9936,Scandanavian,F
8155,China,H
3581,Mid East / Sout,H
9345,Mid East / Sout,H
3761,Africa,H
7011,Africa,H
4925,Africa,H
5429,Africa,H
9256,China,F
7490,Western Europea,F
4104,South American,F
8129,South American,H
9248,China,F
2394,China,F
2519,Scandanavian,H
632,Africa,F
6952,South American,F
6587,China,H
3317,Eastern Europea,H
5178,Scandanavian,F
6165,China,H
1346,South American,F
543,China,H
6100,Japan,F
742,Eastern Europea,F
1815,Eastern Europea,H
3815,Scandanavian,H
6738,Western Europea,F
6344,China,F
1327,China,H
5263,Africa,H
3811,Japan,H
2730,Eastern Europea,F
6356,South American,F
1395,Scandanavian,H
8285,Eastern Europea,H
8180,Japan,F
9360,Western Europea,F
8879,China,H
7859,Japan,H
7270,Scandanavian,F
2073,South American,H
4892,Scandanavian,F
8882,Scandanavian,F
6510,Scandanavian,F
8664,Africa,F
4467,Mid East / Sout,H
3507,Mid East / Sout,H
1215,Mid East / Sout,H
7669,Eastern Europea,H
2121,China,H
627,Mid East / Sout,H
9236,Japan,F
1216,Scandanavian,F
9649,China,H
7472,Eastern Europea,F
2356,Mid East / Sout,F
8772,Scandanavian,F
1302,Eastern Europea,F
8643,South American,H
9992,South American,F
1418,Western Europea,F
8787,Mid East / Sout,H
4883,Mid East / Sout,H
1493,Africa,H
1668,Africa,F
7782,Eastern Europea,F
7445,Africa,H
7096,China,F
4227,Eastern Europea,H
1674,South American,F
9783,South American,H
652,Mid East / Sout,F
8399,Western Europea,H
4716,South American,F
3006,Eastern Europea,F
6000,Mid East / Sout,F
4750,Eastern Europea,F
8985,Scandanavian,H
6977,Western Europea,H
7018,Western Europea,F
5766,Western Europea,F
4049,Africa,H
1854,Eastern Europea,F
8704,Mid East / Sout,F
8005,China,H
2922,Western Europea,F
2502,Eastern Europea,F
3404,Mid East / Sout,F
6735,Eastern Europea,H
9395,Western Europea,H
2156,Western Europea,F
6463,South American,H
1282,Eastern Europea,F
6655,Eastern Europea,H
1236,Eastern Europea,F
343,Scandanavian,H
2773,Scandanavian,H
5276,Mid East / Sout,F
8258,Mid East / Sout,F
9200,Scandanavian,F
2620,Scandanavian,F
9816,Japan,F
7612,Japan,F
3684,Western Europea,F
8689,South American,H
7770,Scandanavian,F
8232,Western Europea,F
3836,Japan,F
9408,Scandanavian,F
4130,Japan,F
2241,Western Europea,H
4337,Africa,H
8178,Mid East / Sout,F
1713,Scandanavian,H
3460,Eastern Europea,F
582,Western Europea,F
6805,Japan,H
8844,Western Europea,F
7,Eastern Europea,H
2504,Japan,F
8885,Western Europea,H
8872,Scandanavian,F
7379,Scandanavian,H
3594,Mid East / Sout,F
3757,Eastern Europea,H
4604,Africa,F
7185,Mid East / Sout,H
2411,Mid East / Sout,H
7543,Japan,H
8775,Western Europea,H
7823,Eastern Europea,H
794,Western Europea,F
5148,Eastern Europea,F
4998,China,F
1838,Mid East / Sout,F
912,Scandanavian,F
1708,Scandanavian,F
9829,South American,H
135,Eastern Europea,H
5729,Eastern Europea,H
9503,Africa,H
575,Africa,H
531,Africa,H
2015,South American,H
8030,Scandanavian,F
9373,Japan,H
3499,Scandanavian,H
3965,Mid East / Sout,H
3051,Scandanavian,H
9358,Scandanavian,F
5028,Mid East / Sout,F
8654,Mid East / Sout,F
1095,Eastern Europea,H
7960,Japan,F
5284,China,F
971,China,H
9469,South American,H
5796,Mid East / Sout,F
4096,Japan,F
1597,Africa,H
8784,China,F
9923,Western Europea,H
8731,China,H
6235,Eastern Europea,H
7837,Mid East / Sout,H
8718,Eastern Europea,F
7013,South American,H
2472,Japan,F
3267,China,H
8461,Mid East / Sout,H
9554,Western Europea,F
2594,Eastern Europea,F
2716,Japan,F
4941,Western Europea,H
7675,Scandanavian,H
861,Scandanavian,H
2310,Japan,F
3647,Japan,H
3957,Africa,H
1817,Mid East / Sout,H
4483,Western Europea,H
2289,South American,H
1718,China,F
3243,South American,H
2040,Africa,F
3703,Mid East / Sout,H
6359,Mid East / Sout,H
2298,Africa,F
8316,Africa,F
3700,Eastern Europea,F
2662,Africa,F
216,Scandanavian,F
6391,China,H
1137,Mid East / Sout,H
2209,Japan,H
9470,Mid East / Sout,F
7706,Japan,F
8576,South American,F
3992,Africa,F
7746,Western Europea,F
562,Mid East / Sout,F
7790,Africa,F
6147,Eastern Europea,H
9705,Mid East / Sout,H
1617,South American,H
5613,Scandanavian,H
2585,South American,H
8370,Western Europea,F
8017,Mid East / Sout,H
939,Western Europea,H
9215,China,H
2314,Africa,F
3262,Africa,F
854,Africa,F
1091,Western Europea,H
4967,Africa,H
8607,Japan,H
7019,Scandanavian,H
1676,Mid East / Sout,F
8141,Western Europea,H
960,Africa,F
1836,Scandanavian,F
2005,Eastern Europea,H
5960,Eastern Europea,F
1419,Eastern Europea,H
5361,Western Europea,H
8381,South American,H
7990,Eastern Europea,F
9092,Scandanavian,F
7929,Mid East / Sout,H
7838,Scandanavian,F
8025,South American,H
3042,Mid East / Sout,F
8349,Japan,H
8539,Africa,H
9667,Scandanavian,H
7357,Eastern Europea,H
2028,Western Europea,F
3538,Africa,F
18,Japan,F
8083,Eastern Europea,H
434,Scandanavian,F
1289,Scandanavian,H
1753,China,H
6152,Western Europea,F
235,Japan,H
332,Western Europea,F
816,Eastern Europea,F
2859,Eastern Europea,H
5786,Western Europea,F
2656,China,F
6404,South American,F
7012,Africa,F
7927,Scandanavian,H
4769,Eastern Europea,H
3371,China,H
8922,Japan,F
4832,Africa,F
8291,Africa,H
850,Western Europea,F
3929,Africa,H
6915,Scandanavian,H
6965,Scandanavian,H
1441,Scandanavian,H
905,South American,H
8982,Eastern Europea,F
3830,Mid East / Sout,F
2747,Africa,H
5615,South American,H
5179,China,H
5629,Scandanavian,H
1517,Japan,H
9100,Africa,F
9562,Scandanavian,F
2233,Scandanavian,H
6816,Mid East / Sout,F
8434,Japan,F
519,China,H
3624,South American,F
7454,China,F
2331,Scandanavian,H
6685,Japan,H
2135,China,H
8238,Japan,F
3918,Western Europea,F
8079,Western Europea,H
1532,China,F
2162,Africa,F
9257,Africa,H
3181,China,H
4522,Japan,F
8909,Scandanavian,H
6129,Scandanavian,H
8393,Japan,H
7452,Western Europea,F
3539,Japan,H
3718,Africa,F
5720,Africa,F
9413,South American,H
8046,Western Europea,F
5390,Mid East / Sout,F
3392,Scandanavian,F
7696,Western Europea,F
7450,Mid East / Sout,F
9965,Eastern Europea,H
3654,South American,F
6888,Africa,F
539,Africa,H
9183,Eastern Europea,H
1355,South American,H
7919,Eastern Europea,H
3693,Mid East / Sout,H
6038,Mid East / Sout,F
9282,Western Europea,F
6052,Africa,F
8850,Japan,F
1222,Mid East / Sout,F
6885,South American,H
9577,Western Europea,H
8529,Eastern Europea,H
6984,Western Europea,F
1458,Africa,F
5679,South American,H
9828,Western Europea,F
6662,Western Europea,F
1393,South American,H
7491,Eastern Europea,H
8308,Scandanavian,F
5530,Japan,F
8411,Scandanavian,H
338,China,F
4504,China,F
2490,South American,F
906,South American,F
574,Scandanavian,F
2467,Eastern Europea,H
2945,Western Europea,H
2930,Mid East / Sout,F
3676,Eastern Europea,F
9145,South American,H
8903,Western Europea,H
9759,Africa,H
8459,Scandanavian,H
8768,Eastern Europea,F
1178,Scandanavian,F
3127,Mid East / Sout,H
6273,Scandanavian,H
8438,Africa,F
268,South American,F
8243,Japan,H
8800,Africa,F
565,Mid East / Sout,H
3520,Mid East / Sout,F
943,China,H
6864,Eastern Europea,F
3367,Scandanavian,H
7001,Western Europea,H
5066,Japan,F
3057,Africa,H
1508,China,F
5149,Scandanavian,H
5030,Western Europea,F
9059,China,H
5854,South American,F
7564,Western Europea,F
368,Africa,F
6734,Africa,F
6867,China,H
7259,China,H
1586,Western Europea,F
4624,South American,F
2727,Japan,H
2151,Japan,H
7784,Eastern Europea,F
678,China,F
9702,Mid East / Sout,F
7932,China,F
1643,Mid East / Sout,H
6634,South American,F
9961,Scandanavian,H
60,Scandanavian,F
5876,Africa,F
4662,Western Europea,F
7749,Scandanavian,H
8551,Africa,H
8842,Western Europea,F
6545,Eastern Europea,H
6434,Eastern Europea,F
6677,China,H
5912,Scandanavian,F
8849,Mid East / Sout,H
8708,Japan,F
4438,Western Europea,F
2276,Western Europea,F
6413,Japan,H
1248,South American,F
6889,China,H
380,China,F
8541,China,H
2561,Japan,H
9507,China,H
9309,Western Europea,H
1698,Western Europea,F
5637,China,H
8883,China,H
131,Japan,H
1477,Western Europea,H
6600,South American,F
6961,Mid East / Sout,H
4850,South American,F
5245,Eastern Europea,H
5438,Japan,F
5240,Scandanavian,F
4833,South American,H
1383,Mid East / Sout,H
1604,Scandanavian,F
8583,Africa,H
6537,Mid East / Sout,H
8931,Scandanavian,H
9740,Africa,F
8530,China,F
5118,Scandanavian,F
2595,Japan,H
2961,South American,H
4121,Eastern Europea,H
8712,Western Europea,F
9076,South American,F
6075,Mid East / Sout,H
3484,South American,F
1923,South American,H
8790,Mid East / Sout,F
2179,Eastern Europea,H
2454,China,F
6530,South American,F
2507,Mid East / Sout,H
1425,Eastern Europea,H
7481,South American,H
5843,Mid East / Sout,H
3140,South American,F
7804,Africa,F
3953,Scandanavian,H
1075,Western Europea,H
6318,Africa,F
139,Japan,H
5411,China,H
711,Mid East / Sout,H
7411,Japan,H
4597,Scandanavian,H
2270,Western Europea,F
619,Eastern Europea,H
7531,Japan,H
579,Africa,H
8476,China,F
9070,Eastern Europea,F
1886,Japan,F
7974,Scandanavian,F
8133,South American,H
5743,Eastern Europea,H
8317,Japan,H
5666,Scandanavian,F
1947,Eastern Europea,H
9174,Japan,F
4190,Japan,F
2818,Mid East / Sout,F
6973,South American,H
5641,Scandanavian,H
5636,Eastern Europea,F
845,China,H
3843,China,H
2826,China,F
125,South American,H
2795,South American,H
5498,Mid East / Sout,F
7040,Japan,F
5093,Africa,H
7494,Africa,F
9126,Mid East / Sout,F
37,Japan,H
2193,Scandanavian,H
512,Japan,F
4494,Eastern Europea,F
1377,South American,H
4056,Eastern Europea,F
1453,Mid East / Sout,H
1335,Japan,H
8977,Western Europea,H
6395,Africa,H
1230,Scandanavian,F
8194,Mid East / Sout,F
5204,Mid East / Sout,F
3242,China,F
3457,Western Europea,H
4360,Western Europea,F
1271,Mid East / Sout,H
9015,Mid East / Sout,H
8250,Western Europea,F
280,Japan,F
8898,China,F
1121,Africa,H
9684,Africa,F
1258,Eastern Europea,F
2532,Eastern Europea,F
8214,Japan,F
8460,Japan,F
3610,Japan,F
7840,Japan,F
5980,China,F
5076,Western Europea,F
6233,South American,H
8190,China,F
143,South American,H
6569,Eastern Europea,H
8021,Eastern Europea,H
9144,Africa,F
9704,Scandanavian,F
7033,China,H
4137,China,H
1234,Japan,F
1725,Scandanavian,H
7123,Mid East / Sout,H
2693,Mid East / Sout,H
7495,Eastern Europea,H
6281,South American,H
1325,Japan,H
5882,Eastern Europea,F
3750,Africa,F
5313,Western Europea,H
8427,Eastern Europea,H
690,Scandanavian,F
8924,Eastern Europea,F
3828,Japan,F
3044,Eastern Europea,F
735,Africa,H
1873,Western Europea,H
3899,Africa,H
653,China,H
4226,South American,F
4785,Mid East / Sout,H
2372,Western Europea,F
5769,Western Europea,H
3913,Africa,H
9339,Japan,H
4413,Mid East / Sout,H
9278,Japan,F
8065,Western Europea,H
1933,Africa,H
269,Mid East / Sout,H
3202,Scandanavian,F
4743,Mid East / Sout,H
623,South American,H
2370,Scandanavian,F
5471,Western Europea,H
5290,Japan,F
6935,Japan,H
2466,Eastern Europea,F
7054,Japan,F
4458,Eastern Europea,F
6200,Scandanavian,F
3348,South American,F
7104,Mid East / Sout,F
56,Western Europea,F
7975,Japan,H
8098,South American,F
6905,Africa,H
8369,Eastern Europea,H
149,Africa,H
972,China,F
5632,China,F
8582,Japan,F
1967,Scandanavian,H
8066,Africa,F
6095,Western Europea,H
3359,Japan,H
1322,Africa,F
9958,Eastern Europea,F
8453,South American,H
762,South American,F
6115,Africa,H
1357,South American,H
8379,Scandanavian,H
5452,South American,F
9523,Africa,H
6626,Africa,F
4776,Mid East / Sout,F
7497,Western Europea,H
6750,Scandanavian,F
3070,Africa,F
3510,Scandanavian,F
638,Scandanavian,F
6910,Japan,F
9380,Africa,F
7188,Scandanavian,F
1145,Japan,H
6236,Africa,F
3779,Mid East / Sout,H
1069,Eastern Europea,H
5350,Africa,F
9111,South American,H
1127,Mid East / Sout,H
9244,Scandanavian,F
187,Scandanavian,H
734,Mid East / Sout,F
9605,Japan,H
7558,China,F
3156,China,F
2886,Japan,F
7846,Scandanavian,F
9388,Africa,F
9612,China,F
5058,China,F
2665,South American,H
9645,China,H
2900,South American,F
1206,Eastern Europea,F
6347,Scandanavian,H
5713,Mid East / Sout,H
5133,Japan,H
9064,Africa,F
2562,Eastern Europea,F
6221,Eastern Europea,H
3900,Africa,F
9312,Mid East / Sout,F
1476,Western Europea,F
8650,Eastern Europea,F
1422,Africa,F
6323,Mid East / Sout,H
5262,Eastern Europea,F
5106,China,F
8112,Africa,F
8976,South American,F
8402,South American,F
7668,China,F
9378,China,F
9818,Eastern Europea,F
8832,Scandanavian,F
9664,Africa,F
4103,South American,H
5325,Africa,H
6982,Western Europea,F
35,Western Europea,H
2787,Eastern Europea,H
3320,Africa,F
1913,Mid East / Sout,H
8774,China,F
7762,Japan,F
8891,Scandanavian,H
5086,Scandanavian,F
9578,Western Europea,F
7109,Mid East / Sout,H
8042,Western Europea,F
2598,South American,F
1850,South American,F
2328,Eastern Europea,F
5767,Western Europea,H
7994,Western Europea,F
1009,South American,H
6718,South American,F
3264,Western Europea,F
4262,China,F
896,Western Europea,F
5395,South American,H
9405,China,H
6913,Africa,H
6406,Africa,F
7226,Western Europea,F
1723,China,H
7023,South American,H
