member_noSource,Month_Name,region_noSource,gender,Total
8136,Juillet,8,1,205107.2
8136,Juin,8,1,61430.4
8136,Mai,8,1,13646.6
8136,Mars,8,1,3648.7
8136,Octobre,8,1,2912
8136,Septembre,8,1,123104
8137,Août,4,0,110704
8137,Avril,4,0,6252.4
8137,Juillet,4,0,93329
8137,Juin,4,0,99209.9
8137,Mai,4,0,7632.9
8137,Mars,4,0,6515.3
8137,Octobre,4,0,43680
8137,Septembre,4,0,68784
8138,Août,4,1,130176
8138,Avril,4,1,16749.7
8138,Juillet,4,1,262593.5
8138,Juin,4,1,111662.9
8138,Mai,4,1,8993.6
8138,Mars,4,1,6670.4
8138,Octobre,4,1,286640
8138,Septembre,4,1,216624
8139,Août,2,0,190544
8139,Avril,2,0,19783.5
8139,Juillet,2,0,298492.5
8139,Juin,2,0,103183.4
8139,Mai,2,0,13143.9
8139,Mars,2,0,6484.5
8139,Octobre,2,0,171920
8139,Septembre,2,0,135264
8140,Août,7,1,182976
8140,Avril,7,1,10388.4
8140,Juillet,7,1,162074.5
8140,Juin,7,1,116643.5
8140,Mai,7,1,12634.6
8140,Mars,7,1,7584.5
8140,Octobre,7,1,167920
8140,Septembre,7,1,98480
8141,Août,4,0,120592
8141,Avril,4,0,26079.9
8141,Juillet,4,0,382688.4
8141,Juin,4,0,140811
8141,Mai,4,0,8323.7
8141,Mars,4,0,7874.9
8141,Octobre,4,0,67104
8141,Septembre,4,0,385600
8142,Août,8,1,148960
8142,Avril,8,1,2883.1
8142,Juillet,8,1,46006.6
8142,Juin,8,1,8042.1
8142,Mai,8,1,10285
8142,Octobre,8,1,61376
8142,Septembre,8,1,116656
8143,Août,3,0,209824
8143,Avril,3,0,7706.6
8143,Juillet,3,0,120899.6
8143,Juin,3,0,259080
8143,Mai,3,0,14491.4
8143,Mars,3,0,16309.7
8143,Octobre,3,0,141696
8143,Septembre,3,0,333120
8144,Avril,8,1,4499
8144,Juillet,8,1,65440.7
8144,Juin,8,1,118776.1
8144,Mars,8,1,7119.2
8144,Octobre,8,1,6832
8144,Septembre,8,1,225296
8145,Août,9,0,201792
8145,Avril,9,0,22676.5
8145,Juillet,9,0,336398.5
8145,Juin,9,0,15218.5
8145,Mai,9,0,13928.2
8145,Octobre,9,0,108880
8145,Septembre,9,0,220560
8146,Août,7,1,14496
8146,Avril,7,1,16060
8146,Juillet,7,1,245819.6
8146,Juin,7,1,158747.7
8146,Mai,7,1,1007.6
8146,Mars,7,1,9666.8
8146,Octobre,7,1,188736
8146,Septembre,7,1,269712
8147,Août,6,0,191408
8147,Avril,6,0,16880.6
8147,Juillet,6,0,245999.9
8147,Juin,6,0,57365.6
8147,Mai,6,0,13192.3
8147,Mars,6,0,3918.2
8147,Octobre,6,0,18224
8147,Septembre,6,0,12256
8148,Août,9,1,114400
8148,Avril,9,1,10084.8
8148,Juillet,9,1,153535.7
8148,Juin,9,1,83396.6
8148,Mai,9,1,7898
8148,Mars,9,1,4562.8
8148,Octobre,9,1,108272
8148,Septembre,9,1,249216
8149,Août,2,0,202176
8149,Avril,2,0,14155.9
8149,Juillet,2,0,206569.1
8149,Juin,2,0,342192
8149,Mai,2,0,13965.6
8149,Mars,2,0,23580.7
8149,Octobre,2,0,16496
8150,Août,2,1,176752
8150,Avril,2,1,22015.4
8150,Juillet,2,1,325209.5
8150,Juin,2,1,59244
8150,Mai,2,1,12228.7
8150,Mars,2,1,3524.4
8150,Octobre,2,1,86000
8150,Septembre,2,1,117920
8151,Août,4,0,263984
8151,Avril,4,0,16945.5
8151,Juillet,4,0,255945.2
8151,Juin,4,0,132587.1
8151,Mai,4,0,18214.9
8151,Mars,4,0,8472.2
8151,Octobre,4,0,148512
8151,Septembre,4,0,142576
8152,Août,5,1,168512
8152,Avril,5,1,11856.9
8152,Juillet,5,1,177360.8
8152,Juin,5,1,104125.5
8152,Mai,5,1,11629.2
8152,Mars,5,1,5516.5
8152,Octobre,5,1,77728
8152,Septembre,5,1,350960
8153,Août,4,0,412816
8153,Avril,4,0,13194.5
8153,Juillet,4,0,191120
8153,Juin,4,0,79804.3
8153,Mai,4,0,28469.1
8153,Mars,4,0,4423.1
8153,Septembre,4,0,229008
8154,Août,9,1,267040
8154,Avril,9,1,4999.5
8154,Juillet,9,1,74845.8
8154,Juin,9,1,34916.6
8154,Mai,9,1,18414
8154,Mars,9,1,1580.7
8154,Octobre,9,1,32928
8154,Septembre,9,1,174816
8155,Août,7,0,131104
8155,Avril,7,0,24106.5
8155,Juillet,7,0,349040
8155,Juin,7,0,90614.9
8155,Mai,7,0,9046.4
8155,Mars,7,0,5760.7
8155,Septembre,7,0,105744
8156,Août,7,1,81040
8156,Avril,7,1,12966.8
8156,Juillet,7,1,195114.2
8156,Juin,7,1,171806.7
8156,Mai,7,1,5604.5
8156,Mars,7,1,11475.2
8156,Octobre,7,1,105952
8156,Septembre,7,1,82192
8157,Août,9,0,122128
8157,Avril,9,0,20080.5
8157,Juillet,9,0,297216.2
8157,Juin,9,0,182121.1
8157,Mai,9,0,8429.3
8157,Mars,9,0,11760.1
8157,Octobre,9,0,88352
8157,Septembre,9,0,169616
8158,Août,5,1,184608
8158,Avril,5,1,10304.8
8158,Juillet,5,1,162123
8158,Juin,5,1,162646.4
8158,Mai,5,1,12746.8
8158,Mars,5,1,9552.4
8158,Octobre,5,1,189120
8158,Septembre,5,1,350464
8159,Août,8,0,46048
8159,Avril,8,0,2803.9
8159,Juillet,8,0,59097.4
8159,Juin,8,0,119018.9
8159,Mai,8,0,3176.8
8159,Mars,8,0,7269.9
8159,Octobre,8,0,267904
8159,Septembre,8,0,196784
8160,Août,8,1,198288
8160,Avril,8,1,22114.4
8160,Juillet,8,1,325011.1
8160,Juin,8,1,58962.8
8160,Mai,8,1,13676.3
8160,Mars,8,1,3883
8160,Octobre,8,1,64816
8160,Septembre,8,1,40288
8161,Août,3,0,156656
8161,Avril,3,0,7209.4
8161,Juillet,3,0,109174.5
8161,Juin,3,0,114570.2
8161,Mai,3,0,10814.1
8161,Mars,3,0,7382.1
8161,Octobre,3,0,69200
8161,Septembre,3,0,113472
8162,Août,6,1,243904
8162,Avril,6,1,11983.4
8162,Juillet,6,1,177684.5
8162,Mai,6,1,16834.4
8162,Octobre,6,1,58160
8163,Août,6,0,265424
8163,Avril,6,0,9425.9
8163,Juillet,6,0,142974.9
8163,Juin,6,0,86322.8
8163,Mai,6,0,18313.9
8163,Mars,6,0,4868.6
8163,Octobre,6,0,94224
8163,Septembre,6,0,229408
8164,Août,8,1,30224
8164,Avril,8,1,15056.8
8164,Juillet,8,1,223065
8164,Juin,8,1,83952
8164,Mai,8,1,2110.9
8164,Mars,8,1,5793.7
8164,Octobre,8,1,68000
8165,Août,3,0,51568
8165,Avril,3,0,7482.2
8165,Juillet,3,0,110369.4
8165,Juin,3,0,29267.8
8165,Mai,3,0,3567.3
8165,Mars,3,0,364.1
8165,Octobre,3,0,29184
8165,Septembre,3,0,350048
8166,Août,4,1,249152
8166,Avril,4,1,290.4
8166,Juillet,4,1,10348.3
8166,Juin,4,1,67634.3
8166,Mai,4,1,17173.2
8166,Mars,4,1,4153.6
8166,Octobre,4,1,90928
8166,Septembre,4,1,109328
8167,Août,2,0,138496
8167,Avril,2,0,4390.1
8167,Juillet,2,0,68701.6
8167,Juin,2,0,79684.6
8167,Mai,2,0,9576.6
8167,Mars,2,0,4306.5
8167,Octobre,2,0,74976
8167,Septembre,2,0,251776
8168,Août,3,1,179392
8168,Avril,3,1,23919.5
8168,Juillet,3,1,349588.6
8168,Juin,3,1,54171.1
8168,Mai,3,1,12399.2
8168,Mars,3,1,3688.3
8168,Octobre,3,1,45056
8168,Septembre,3,1,9776
8169,Août,6,0,268624
8169,Avril,6,0,15637.6
8169,Juillet,6,0,231381
8169,Juin,6,0,6077.5
8169,Mai,6,0,18533.9
8169,Octobre,6,0,66080
8169,Septembre,6,0,88080
8170,Août,8,1,68656
8170,Avril,8,1,7970.6
8170,Juillet,8,1,119241.2
8170,Juin,8,1,83811.9
8170,Mai,8,1,4731.1
8170,Mars,8,1,5639.7
8170,Octobre,8,1,59392
8170,Septembre,8,1,30384
8171,Août,7,0,106816
8171,Avril,7,0,13270.4
8171,Juillet,7,0,194266.7
8171,Juin,7,0,78627.8
8171,Mai,7,0,7398.6
8171,Mars,7,0,4431.9
8171,Octobre,7,0,29552
8171,Septembre,7,0,214688
8172,Août,3,1,216704
8172,Avril,3,1,7443.7
8172,Juillet,3,1,108472.4
8172,Juin,3,1,77584.7
8172,Mai,3,1,14942.4
8172,Mars,3,1,4271.3
8172,Octobre,3,1,12064
8172,Septembre,3,1,226192
8173,Août,4,0,103696
8173,Avril,4,0,7426.1
8173,Juillet,4,0,111036.8
8173,Juin,4,0,27462.6
8173,Mai,4,0,7162.1
8173,Octobre,4,0,52928
8173,Septembre,4,0,398016
8174,Août,6,1,205824
8174,Avril,6,1,5165.6
8174,Juillet,6,1,84457.5
8174,Juin,6,1,114346.6
8174,Mai,6,1,14205.4
8174,Mars,6,1,7062
8174,Octobre,6,1,139600
8174,Septembre,6,1,175296
8175,Août,8,0,299600
8175,Avril,8,0,10335.6
8175,Juillet,8,0,149376
8175,Juin,8,0,18139.1
8175,Mai,8,0,20663.5
8175,Mars,8,0,303.6
8175,Septembre,8,0,201296
8176,Août,7,1,275568
8176,Avril,7,1,11732.6
8176,Juillet,7,1,172183.5
8176,Juin,7,1,29945.1
8176,Mai,7,1,19022.3
8176,Mars,7,1,526.9
8176,Octobre,7,1,29040
8176,Septembre,7,1,325296
8177,Août,4,0,283952
8177,Avril,4,0,10930.7
8177,Juillet,4,0,169074.2
8177,Juin,4,0,107030.7
8177,Mai,4,0,19598.7
8177,Mars,4,0,5699.1
8177,Octobre,4,0,153152
8177,Septembre,4,0,357072
8178,Août,8,1,64272
8178,Avril,8,1,4018.3
8178,Juillet,8,1,59901.7
8178,Juin,8,1,99436.2
8178,Mai,8,1,4451.7
8178,Mars,8,1,5925.7
8178,Octobre,8,1,23152
8178,Septembre,8,1,201472
8179,Août,6,0,157136
8179,Avril,6,0,11503.8
8179,Juillet,6,0,171222.2
8179,Juin,6,0,145314
8179,Mai,6,0,10836.1
8179,Mars,6,0,9329.1
8179,Octobre,6,0,65792
8179,Septembre,6,0,146240
8180,Août,6,1,188272
8180,Juillet,6,1,2455.2
8180,Juin,6,1,77098.9
8180,Mai,6,1,12998.7
8180,Mars,6,1,4120.6
8180,Octobre,6,1,35552
8180,Septembre,6,1,255664
8181,Août,2,0,168416
8181,Avril,2,0,17415.2
8181,Juillet,2,0,252032
8181,Juin,2,0,249911.9
8181,Mai,2,0,11611.6
8181,Mars,2,0,16937.8
8181,Septembre,2,0,63024
8182,Août,7,1,446896
8182,Avril,7,1,24651
8182,Juillet,7,1,357280
8182,Juin,7,1,81235.9
8182,Mai,7,1,30812.1
8182,Mars,7,1,4798.2
8182,Septembre,7,1,167984
8183,Août,3,0,21856
8183,Avril,3,0,6827.7
8183,Juillet,3,0,99452.4
8183,Juin,3,0,121665.2
8183,Mai,3,0,1524.6
8183,Mars,3,0,8182.9
8183,Octobre,3,0,8864
8183,Septembre,3,0,42912
8184,Août,8,1,307392
8184,Avril,8,1,16440.6
8184,Juillet,8,1,256732.4
8184,Juin,8,1,119739.1
8184,Mai,8,1,21221.2
8184,Mars,8,1,7275.4
8184,Octobre,8,1,266784
8184,Septembre,8,1,206096
8185,Août,6,0,90240
8185,Avril,6,0,13329.8
8185,Juillet,6,0,207819.7
8185,Juin,6,0,55323.2
8185,Mai,6,0,6237
8185,Mars,6,0,3623.4
8185,Octobre,6,0,211312
8185,Septembre,6,0,42592
8186,Août,8,1,165024
8186,Avril,8,1,13250.6
8186,Juillet,8,1,199302.1
8186,Juin,8,1,14656.4
8186,Mai,8,1,11389.4
8186,Octobre,8,1,104496
8186,Septembre,8,1,212704
8187,Août,4,0,41488
8187,Avril,4,0,5211.8
8187,Juillet,4,0,85047.5
8187,Juin,4,0,114063.7
8187,Mai,4,0,2874.3
8187,Mars,4,0,7299.6
8187,Octobre,4,0,136240
8187,Septembre,4,0,121232
8188,Avril,4,1,12048.3
8188,Juillet,4,1,181859.2
8188,Juin,4,1,134042.7
8188,Mars,4,1,7826.5
8188,Octobre,4,1,105152
8188,Septembre,4,1,297232
8189,Août,2,0,361664
8189,Avril,2,0,4378
8189,Juillet,2,0,68961.7
8189,Juin,2,0,126930.7
8189,Mai,2,0,24941.4
8189,Mars,2,0,6932.2
8189,Octobre,2,0,78832
8189,Septembre,2,0,382832
8190,Août,7,1,179600
8190,Avril,7,1,14569.5
8190,Juillet,7,1,218986.6
8190,Juin,7,1,104138
8190,Mai,7,1,12391.5
8190,Mars,7,1,6661.6
8190,Octobre,7,1,111616
8190,Septembre,7,1,111840
8191,Août,7,0,221680
8191,Avril,7,0,25892.9
8191,Juillet,7,0,378678.7
8191,Juin,7,0,104706.4
8191,Mai,7,0,15284.5
8191,Mars,7,0,6619.8
8191,Octobre,7,0,50672
8191,Septembre,7,0,126784
8192,Août,2,1,198096
8192,Avril,2,1,12449.8
8192,Juillet,2,1,187305.4
8192,Juin,2,1,109664.2
8192,Mai,2,1,13663.1
8192,Mars,2,1,7407.4
8192,Octobre,2,1,99264
8192,Septembre,2,1,34592
8193,Août,8,0,263680
8193,Avril,8,0,15314.2
8193,Juillet,8,0,227469
8193,Juin,8,0,227476.8
8193,Mai,8,0,18216
8193,Mars,8,0,14069
8193,Octobre,8,0,77760
8193,Septembre,8,0,342688
8194,Août,8,1,110752
8194,Avril,8,1,15730
8194,Juillet,8,1,230876.5
8194,Juin,8,1,88649
8194,Mai,8,1,7647.2
8194,Mars,8,1,5286.6
8194,Octobre,8,1,41680
8194,Septembre,8,1,172640
8195,Août,4,0,147280
8195,Avril,4,0,14821.4
8195,Juillet,4,0,218284.2
8195,Juin,4,0,9951.7
8195,Mai,4,0,10180.5
8195,Octobre,4,0,50752
8195,Septembre,4,0,143952
8196,Août,2,1,228080
8196,Avril,2,1,23826
8196,Juillet,2,1,350062.3
8196,Juin,2,1,57956.5
8196,Mai,2,1,15735.5
8196,Mars,2,1,3440.8
8196,Octobre,2,1,71568
8196,Septembre,2,1,116560
8197,Août,2,0,125392
8197,Avril,2,0,13019.6
8197,Juillet,2,0,196708.9
8197,Juin,2,0,82957.2
8197,Mai,2,0,8653.7
8197,Mars,2,0,4963.2
8197,Octobre,2,0,120144
8197,Septembre,2,0,158432
8198,Août,2,1,141568
8198,Avril,2,1,9465.5
8198,Juillet,2,1,145186
8198,Juin,2,1,194371.6
8198,Mai,2,1,9776.8
8198,Mars,2,1,11284.9
8198,Octobre,2,1,115840
8198,Septembre,2,1,444896
8199,Août,2,0,168624
8199,Avril,2,0,5688.1
8199,Juillet,2,0,84771.1
8199,Juin,2,0,9722.9
8199,Mai,2,0,11636.9
8199,Octobre,2,0,34096
8199,Septembre,2,0,140944
8200,Août,2,1,227152
8200,Avril,2,1,12883.2
8200,Juillet,2,1,195488.8
8200,Juin,2,1,12826
8200,Mai,2,1,15682.7
8200,Octobre,2,1,129088
8200,Septembre,2,1,185920
8201,Août,3,0,213440
8201,Avril,3,0,25339.6
8201,Juillet,3,0,373413.6
8201,Juin,3,0,45741.3
8201,Mai,3,0,14729
8201,Mars,3,0,2418.9
8201,Octobre,3,0,86336
8201,Septembre,3,0,155248
8202,Août,8,1,166896
8202,Avril,8,1,35680.7
8202,Juillet,8,1,517072
8202,Juin,8,1,27808.2
8202,Mai,8,1,11529.1
8202,Mars,8,1,1636.8
8202,Septembre,8,1,60352
8203,Août,7,0,289664
8203,Avril,7,0,17033.5
8203,Juillet,7,0,250168.2
8203,Juin,7,0,134042.4
8203,Mai,7,0,19969.4
8203,Mars,7,0,8677.9
8203,Octobre,7,0,48832
8203,Septembre,7,0,120064
8204,Août,7,1,186432
8204,Avril,7,1,18695.6
8204,Juillet,7,1,270976
8204,Juin,7,1,2049.3
8204,Mai,7,1,12861.2
8204,Septembre,7,1,29488
8205,Août,6,0,223280
8205,Avril,6,0,12689.6
8205,Juillet,6,0,190000.8
8205,Juin,6,0,80190
8205,Mai,6,0,15394.5
8205,Mars,6,0,4185.5
8205,Octobre,6,0,85408
8205,Septembre,6,0,282080
8206,Août,8,1,87520
8206,Avril,8,1,13272.6
8206,Juillet,8,1,200271.7
8206,Juin,8,1,134982.4
8206,Mai,8,1,6061
8206,Mars,8,1,8896.8
8206,Octobre,8,1,115952
8206,Septembre,8,1,87264
8207,Août,2,0,226336
8207,Avril,2,0,32645.8
8207,Juillet,2,0,481107
8207,Juin,2,0,127322
8207,Mai,2,0,15615.6
8207,Mars,2,0,8510.7
8207,Octobre,2,0,116000
8207,Septembre,2,0,55680
8208,Août,9,1,119040
8208,Avril,9,1,10033.1
8208,Juillet,9,1,147088.4
8208,Juin,9,1,46040.1
8208,Mai,9,1,8217
8208,Mars,9,1,2567.4
8208,Octobre,9,1,23584
8208,Septembre,9,1,128336
8209,Août,9,0,274768
8209,Avril,9,0,17077.5
8209,Juillet,9,0,247600
8209,Juin,9,0,161026.9
8209,Mai,9,0,18956.3
8209,Mars,9,0,10233.3
8209,Septembre,9,0,188144
8210,Août,5,1,211504
8210,Avril,5,1,2164.8
8210,Juillet,5,1,36074.6
8210,Juin,5,1,35286.2
8210,Mai,5,1,14606.9
8210,Mars,5,1,1713.8
8210,Octobre,5,1,73376
8210,Septembre,5,1,152512
8211,Août,9,0,98784
8211,Avril,9,0,28968.5
8211,Juillet,9,0,419920
8211,Juin,9,0,97857.3
8211,Mai,9,0,6835.4
8211,Mars,9,0,6316.2
8211,Septembre,9,0,96048
8212,Août,2,1,160416
8212,Avril,2,1,6586.8
8212,Juillet,2,1,101018.8
8212,Juin,2,1,118607.7
8212,Mai,2,1,11072.6
8212,Mars,2,1,7274.3
8212,Octobre,2,1,79968
8212,Septembre,2,1,189872
8213,Août,3,0,159984
8213,Avril,3,0,14439.7
8213,Juillet,3,0,223942.8
8213,Juin,3,0,13498.1
8213,Mai,3,0,11031.9
8213,Octobre,3,0,211168
8213,Septembre,3,0,195376
8214,Août,6,1,186480
8214,Avril,6,1,19384.2
8214,Juillet,6,1,292565.1
8214,Juin,6,1,37384.3
8214,Mai,6,1,12875.5
8214,Mars,6,1,1892
8214,Octobre,6,1,167856
8214,Septembre,6,1,145008
8215,Août,3,0,94304
8215,Avril,3,0,8892.4
8215,Juillet,3,0,137308.7
8215,Juin,3,0,135485.9
8215,Mai,3,0,6538.4
8215,Mars,3,0,8382
8215,Octobre,3,0,122512
8215,Septembre,3,0,203344
8216,Août,3,1,150688
8216,Avril,3,1,10937.3
8216,Juillet,3,1,168504.2
8216,Juin,3,1,141013.3
8216,Mai,3,1,10403.8
8216,Mars,3,1,7895.8
8216,Octobre,3,1,145792
8216,Septembre,3,1,386448
8217,Août,6,0,78768
8217,Avril,6,0,18757.2
8217,Juillet,6,0,282832.4
8217,Juin,6,0,7445.9
8217,Mai,6,0,5437.3
8217,Octobre,6,0,158944
8217,Septembre,6,0,107664
8218,Août,2,1,206016
8218,Avril,2,1,12463
8218,Juillet,2,1,192426.5
8218,Juin,2,1,102884.8
8218,Mai,2,1,14196.6
8218,Mars,2,1,5759.6
8218,Octobre,2,1,170960
8218,Septembre,2,1,283648
8219,Août,7,0,30752
8219,Avril,7,0,6188.6
8219,Juillet,7,0,89376
8219,Juin,7,0,133047.2
8219,Mai,7,0,2136.2
8219,Mars,7,0,8319.3
8219,Septembre,7,0,185952
8220,Août,8,1,146768
8220,Avril,8,1,7212.7
8220,Juillet,8,1,107110.5
8220,Juin,8,1,24785.7
8220,Mai,8,1,10123.3
8220,Mars,8,1,433.4
8220,Octobre,8,1,38800
8220,Septembre,8,1,269712
8221,Août,2,0,104640
8221,Avril,2,0,8311.6
8221,Juillet,2,0,123591.1
8221,Juin,2,0,22981.2
8221,Mai,2,0,7238
8221,Octobre,2,0,43536
8221,Septembre,2,0,333312
8222,Août,7,1,328640
8222,Avril,7,1,12800.7
8222,Juillet,7,1,196008.7
8222,Juin,7,1,91113.9
8222,Mai,7,1,22660
8222,Mars,7,1,6067.6
8222,Octobre,7,1,156272
8222,Septembre,7,1,46064
8223,Août,9,0,172912
8223,Avril,9,0,9623.9
8223,Juillet,9,0,150825.8
8223,Juin,9,0,82944.4
8223,Mai,9,0,11942.7
8223,Mars,9,0,5370.2
8223,Octobre,9,0,166528
8223,Septembre,9,0,74464
8224,Août,4,1,291136
8224,Avril,4,1,4381.3
8224,Juillet,4,1,63568
8224,Juin,4,1,31782.6
8224,Mai,4,1,20092.6
8224,Mars,4,1,356.4
8224,Septembre,4,1,388096
8225,Août,2,0,25184
8225,Avril,2,0,5236
8225,Juillet,2,0,79379.2
8225,Juin,2,0,50954.4
8225,Mai,2,0,1753.4
8225,Mars,2,0,3196.6
8225,Octobre,2,0,48832
8225,Septembre,2,0,69344
8226,Août,7,1,89552
8226,Avril,7,1,17605.5
8226,Juillet,7,1,258421
8226,Juin,7,1,19082.2
8226,Mai,7,1,6178.7
8226,Mars,7,1,1026.3
8226,Octobre,7,1,43200
8226,Septembre,7,1,62432
8227,Août,2,0,75984
8227,Avril,2,0,15772.9
8227,Juillet,2,0,241587
8227,Juin,2,0,6628.6
8227,Mai,2,0,5245.9
8227,Octobre,2,0,190400
8227,Septembre,2,0,95936
8228,Août,4,1,222928
8228,Avril,4,1,6756.2
8228,Juillet,4,1,99251.2
8228,Juin,4,1,137372.9
8228,Mai,4,1,15381.3
8228,Mars,4,1,8987
8228,Octobre,4,1,23392
8228,Septembre,4,1,100944
8229,Août,3,0,218912
8229,Avril,3,0,13996.4
8229,Juillet,3,0,206893
8229,Juin,3,0,71842.7
8229,Mai,3,0,15116.2
8229,Mars,3,0,4123.9
8229,Octobre,3,0,57280
8229,Septembre,3,0,178352
8230,Août,5,1,72656
8230,Avril,5,1,5088.6
8230,Juillet,5,1,73536
8230,Juin,5,1,57158.5
8230,Mai,5,1,5017.1
8230,Mars,5,1,3210.9
8230,Septembre,5,1,155920
8231,Août,6,0,297024
8231,Avril,6,0,5803.6
8231,Juillet,6,0,98453.8
8231,Juin,6,0,93816.9
8231,Mai,6,0,20519.4
8231,Mars,6,0,4913.7
8231,Octobre,6,0,210368
8231,Septembre,6,0,326224
8232,Août,4,1,496416
8232,Avril,4,1,19562.4
8232,Juillet,4,1,292982.9
8232,Juin,4,1,36953.4
8232,Mai,4,1,34216.6
8232,Octobre,4,1,133904
8232,Septembre,4,1,535744
8233,Août,2,0,117024
8233,Avril,2,0,2648.8
8233,Juillet,2,0,38368
8233,Juin,2,0,72633.8
8233,Mai,2,0,8089.4
8233,Mars,2,0,3598.1
8233,Septembre,2,0,296448
8234,Août,9,1,109840
8234,Avril,9,1,12481.7
8234,Juillet,9,1,186995.5
8234,Juin,9,1,92300.7
8234,Mai,9,1,7606.5
8234,Mars,9,1,4578.2
8234,Octobre,9,1,85840
8234,Septembre,9,1,375152
8235,Août,8,0,143680
8235,Avril,8,0,7000.4
8235,Juillet,8,0,105570.7
8235,Juin,8,0,135997.9
8235,Mai,8,0,9922
8235,Mars,8,0,8005.8
8235,Octobre,8,0,58992
8235,Septembre,8,0,290224
8236,Août,9,1,157632
8236,Avril,9,1,28893.7
8236,Juillet,9,1,423994.9
8236,Juin,9,1,139669.3
8236,Mai,9,1,10903.2
8236,Mars,9,1,7852.9
8236,Octobre,9,1,77104
8236,Septembre,9,1,373488
8237,Août,6,0,396128
8237,Avril,6,0,4002.9
8237,Juillet,6,0,60096.8
8237,Juin,6,0,241852.8
8237,Mai,6,0,27321.8
8237,Mars,6,0,15933.5
8237,Octobre,6,0,29248
8237,Septembre,6,0,160288
8238,Août,6,1,232368
8238,Avril,6,1,10556.7
8238,Juillet,6,1,157293.3
8238,Juin,6,1,160490.5
8238,Mai,6,1,16052.3
8238,Mars,6,1,9530.4
8238,Octobre,6,1,63568
8238,Septembre,6,1,323920
8239,Août,9,0,1440
8239,Avril,9,0,8537.1
8239,Juillet,9,0,123536
8239,Juin,9,0,90725.5
8239,Mai,9,0,110
8239,Mars,9,0,5289.9
8239,Septembre,9,0,206480
8240,Août,3,1,146400
8240,Avril,3,1,9359.9
8240,Juillet,3,1,138025.2
8240,Juin,3,1,3747.7
8240,Mai,3,1,10098
8240,Octobre,3,1,36512
8240,Septembre,3,1,54352
8241,Août,3,0,153408
8241,Avril,3,0,12423.4
8241,Juillet,3,0,192145.3
8241,Juin,3,0,87989.9
8241,Mai,3,0,10579.8
8241,Mars,3,0,5306.4
8241,Octobre,3,0,175088
8241,Septembre,3,0,158864
8242,Août,7,1,254496
8242,Avril,7,1,12659.9
8242,Juillet,7,1,186189.1
8242,Juin,7,1,134615.4
8242,Mai,7,1,17562.6
8242,Mars,7,1,9038.7
8242,Octobre,7,1,38736
8242,Septembre,7,1,52384
8243,Août,6,0,134768
8243,Avril,6,0,21637
8243,Juillet,6,0,313760
8243,Juin,6,0,72290.4
8243,Mai,6,0,9298.3
8243,Mars,6,0,4017.2
8243,Septembre,6,0,202784
8244,Août,7,1,347392
8244,Avril,7,1,22720.5
8244,Juillet,7,1,332443.9
8244,Juin,7,1,88365.7
8244,Mai,7,1,23971.2
8244,Mars,7,1,4945.6
8244,Octobre,7,1,47024
8244,Septembre,7,1,242672
8245,Août,4,0,147488
8245,Avril,4,0,16996.1
8245,Juillet,4,0,261725.2
8245,Juin,4,0,160286.7
8245,Mai,4,0,10183.8
8245,Mars,4,0,10178.3
8245,Octobre,4,0,219712
8245,Septembre,4,0,182192
8246,Août,9,1,112912
8246,Avril,9,1,8644.9
8246,Juillet,9,1,133998
8246,Juin,9,1,8641.6
8246,Mai,9,1,7784.7
8246,Octobre,9,1,126720
8246,Septembre,9,1,124896
8247,Août,8,0,325728
8247,Avril,8,0,22086.9
8247,Juillet,8,0,329308.7
8247,Juin,8,0,149861.9
8247,Mai,8,0,22481.8
8247,Mars,8,0,9047.5
8247,Octobre,8,0,135152
8247,Septembre,8,0,275984
8248,Août,2,1,211776
8248,Avril,2,1,11317.9
8248,Juillet,2,1,173821.3
8248,Juin,2,1,155615.4
8248,Mai,2,1,14614.6
8248,Mars,2,1,10331.2
8248,Octobre,2,1,142448
8248,Septembre,2,1,84384
8249,Août,7,0,229824
8249,Avril,7,0,26571.6
8249,Juillet,7,0,390320
8249,Juin,7,0,97708.2
8249,Mai,7,0,15866.4
8249,Mars,7,0,5072.1
8249,Octobre,7,0,73920
8249,Septembre,7,0,348992
8250,Août,4,1,211088
8250,Juillet,4,1,7364.5
8250,Juin,4,1,129753.8
8250,Mai,4,1,14578.3
8250,Mars,4,1,7656
8250,Octobre,4,1,106640
8250,Septembre,4,1,273408
8251,Août,8,0,126096
8251,Avril,8,0,10221.2
8251,Juillet,8,0,150116.5
8251,Juin,8,0,312726.6
8251,Mai,8,0,8724.1
8251,Mars,8,0,20828.5
8251,Octobre,8,0,30160
8251,Septembre,8,0,153216
8252,Août,3,1,100608
8252,Avril,3,1,10926.3
8252,Juillet,3,1,157968
8252,Juin,3,1,39757.2
8252,Mai,3,1,6949.8
8252,Mars,3,1,1593.9
8252,Septembre,3,1,242432
8253,Août,6,0,218592
8253,Avril,6,0,12771
8253,Juillet,6,0,190563.4
8253,Juin,6,0,152271.5
8253,Mai,6,0,15105.2
8253,Mars,6,0,9123.4
8253,Octobre,6,0,81024
8253,Septembre,6,0,290800
8254,Août,4,1,70608
8254,Avril,4,1,4272.4
8254,Juillet,4,1,61824
8254,Juin,4,1,51035.6
8254,Mai,4,1,4887.3
8254,Mars,4,1,2429.9
8254,Septembre,4,1,232256
8255,Août,4,0,136720
8255,Avril,4,0,8449.1
8255,Juillet,4,0,129360.8
8255,Juin,4,0,71261.1
