id,member_noSource,total
28889,8858,798191.50
28890,4453,409780.80
28892,4031,230238.10
28893,8915,812744.80
28894,3926,186291.10
28896,2387,50672.20
28897,924,49789.10
28898,4834,266193.30
28899,6066,350193.40
28900,3528,68016.50
28902,8240,398494.80
28903,9707,1472263.90
28904,8537,945655.80
28905,1993,29594.00
28906,7921,973056.10
28907,6229,173831.30
28908,4763,407232.90
28909,5647,308669.70
28911,4447,154987.10
28913,3327,52456.70
28915,4220,237614.30
28916,4569,189249.40
28917,1600,126213.90
28918,6343,334683.70
28919,1103,85795.60
28920,7007,461678.10
28921,7005,448483.00
28922,1225,60134.60
28923,2865,217179.80
28924,224,30089.90
28925,3592,276395.90
28926,8104,542828.60
28927,458,24731.50
28928,2888,82792.10
28929,2343,81441.20
28930,1199,2063.00
28931,7089,676255.00
28932,5798,197137.40
28933,5863,350267.90
28936,8615,862884.50
28937,4637,567681.00
28938,6461,287817.50
28939,9608,1801205.60
28940,5736,501042.30
28941,5558,414163.30
28942,6959,538365.50
28944,1944,96175.30
28945,4976,275741.20
28946,1973,52878.10
28947,307,43445.00
28948,7781,490525.80
28950,2305,312448.80
28951,2611,151413.20
28952,8557,699017.60
28953,5215,659570.30
28954,3993,84022.10
28955,8343,764123.40
28956,2195,202166.00
28958,5170,350244.70
28960,6494,408503.20
28961,2799,334461.40
28962,8863,1003925.30
28963,2337,96220.50
28964,3987,144641.60
28965,3425,4952.90
28966,7192,508863.10
28967,3547,256013.90
28968,3599,232061.70
28969,6419,279519.10
28970,3472,23517.40
28971,1374,3858.50
28972,2069,144784.50
28973,9313,795341.90
28975,9884,1524907.40
28976,9042,1093438.90
28977,2846,54143.50
28978,9789,1998511.50
28979,7912,500694.20
28980,8283,539447.70
28981,4562,367298.30
28982,2593,49669.40
28984,6522,521790.70
28985,3203,138714.00
28986,9800,1727312.80
28988,4928,299031.40
28989,8418,339413.10
28990,9750,1212252.20
28991,1257,30278.00
28992,9005,1323353.30
28993,5588,328276.10
28994,2677,52690.00
28995,4908,288258.40
28996,9676,1002755.20
28997,2054,115697.40
28998,5007,342030.60
28999,8611,832892.30
29000,8152,907688.90
29001,8940,1215137.20
29002,6470,612414.60
29003,2711,107096.10
29007,6882,496950.50
29008,9941,2043286.70
29009,9586,1311225.80
29010,7996,957620.90
29011,5161,277661.30
29012,4866,380716.90
29013,5048,468023.40
29014,2043,21317.60
29015,2572,250974.30
29016,1709,94585.00
29017,7222,978203.20
29018,9315,1133434.60
29019,5707,366017.00
29020,1845,24087.80
29021,8211,754729.40
29022,1722,54474.50
29023,4065,177655.60
29024,6365,390098.70
29025,7106,258627.80
29026,9907,2546633.80
29027,4461,53647.60
29028,8553,1138342.30
29029,9427,949531.40
29030,6259,342582.70
29031,5252,220388.50
29032,1980,96312.10
29033,8295,589658.20
29035,1108,35322.50
29036,3193,122285.80
29037,1291,39836.90
29038,9590,1276438.30
29039,6276,432671.60
29040,7166,653573.10
29041,8835,706064.00
29042,4375,379936.40
29043,4169,441762.70
29044,2183,188133.00
29045,4939,519659.30
29046,3756,177837.60
29047,2850,189204.20
29048,7022,474304.00
29049,3093,242983.70
29051,3530,199002.50
29053,4535,317373.60
29054,5927,465948.20
29055,3678,99309.50
29056,8792,908104.20
29057,4451,351242.60
29059,8674,982659.00
29060,401,128767.90
29061,1537,79810.60
29062,2106,111724.10
29064,3479,44328.10
29065,3816,151601.30
29066,7841,741153.20
29067,9774,2036598.10
29068,7815,838774.70
29069,910,68610.10
29070,4807,282067.00
29071,6357,433618.20
29072,2145,196779.50
29073,3033,194802.00
29074,7705,732620.30
29075,8621,1014402.70
29076,6346,329695.40
29077,1828,159005.60
29078,4163,272782.90
29080,8563,648813.20
29081,3386,240235.50
29082,2617,196311.70
29084,5922,598489.10
29085,5355,179758.90
29086,3637,301521.90
29087,8555,782813.70
29088,3840,107734.90
29089,8710,830919.70
29090,2477,157740.20
29091,6172,256673.50
29092,1804,84604.70
29093,4339,183362.10
29094,4131,206441.00
29095,1679,64112.80
29096,4094,40418.30
29098,1439,106024.90
29099,2365,122075.70
29100,3174,6759.40
29101,1818,163378.30
29102,7615,702176.20
29103,7207,531514.50
29104,1887,125034.00
29106,7122,567579.60
29107,2380,280129.80
29108,6695,508190.10
29109,2641,78397.40
29110,5113,195411.50
29111,7993,552507.20
29112,1642,68233.90
29113,9882,2088725.00
29114,3488,61325.50
29115,6989,498967.10
29116,7946,649475.20
29117,4185,292401.50
29118,7306,451931.10
29119,5645,115417.70
29120,8156,666151.40
29121,1853,314113.60
29122,7902,726624.30
29123,8791,938609.40
29124,2225,162904.40
29125,2880,125609.30
29126,7269,854013.20
29127,2553,170565.20
29128,7681,698818.50
29130,5695,211404.90
29131,7034,234187.00
29133,3820,162829.90
29134,6487,603784.00
29135,7910,210457.10
29136,4896,241546.10
29137,2942,112437.40
29138,3129,143142.90
29139,3350,45.20
29140,9846,1943417.80
29141,6284,399316.80
29142,8828,762116.60
29143,7883,540860.90
29144,6429,527438.60
29146,9279,1595625.70
29147,4300,182415.50
29149,3903,122543.50
29151,642,31013.30
29152,9633,866995.80
29153,6995,565930.70
29154,5706,304040.50
29155,1509,70873.40
29156,4303,104109.70
29157,1067,87830.50
29158,6891,826395.50
29159,8662,856965.40
29160,6716,327495.60
29161,4197,213753.70
29162,6190,592173.10
29163,944,127810.30
29164,4614,428436.90
29165,5683,415162.40
29166,4808,207129.90
29167,7225,559729.50
29168,7674,329616.00
29169,6493,467350.40
29170,8831,1064328.60
29171,4309,444487.70
29172,4853,515988.90
29173,8932,1075284.80
29175,3450,313109.60
29176,3922,450513.00
29178,6612,666427.40
29179,5268,290320.20
29180,9333,949273.70
29181,3260,98836.80
29184,3612,140281.10
29185,3709,183988.70
29186,4507,238040.60
29188,9850,1696850.40
29189,4097,405471.60
29190,3091,263217.90
29191,8168,677990.70
29192,7716,511810.40
29193,7254,243243.90
29194,6459,226675.20
29195,9565,882459.10
29196,5450,343603.80
29198,4851,405687.80
29199,4143,285300.10
29200,8880,467205.10
29201,9542,1511519.30
29204,9039,984158.90
29205,7077,463730.10
29206,8592,819128.00
29207,1303,81736.80
29209,1587,38155.00
29210,4917,400604.20
29211,5886,226065.70
29212,1498,126168.70
29213,7801,565177.10
29214,7197,777200.00
29215,1790,141364.50
29216,4203,267213.20
29217,2952,131913.10
29218,4754,201151.00
29219,4493,129930.70
29220,7514,556606.30
29221,5021,448038.40
29222,4589,320571.30
29223,829,84741.50
29224,1971,6680.00
29225,3639,177193.90
29226,9831,1586974.30
29227,6605,389403.70
29228,5704,312494.00
29229,7732,498415.00
29230,5697,470531.00
29231,9936,2557773.20
29232,8155,715416.50
29233,3581,299406.40
29234,9345,715508.10
29235,3761,309221.80
29236,7011,575261.20
29237,4925,547184.20
29238,5429,295439.20
29239,9256,1041545.30
29240,7490,598101.90
29241,4104,355517.60
29242,8129,878173.10
29243,9248,1378569.30
29244,2394,212550.60
29245,2519,98050.20
29246,632,43171.40
29247,6952,492310.30
29248,6587,334643.40
29249,3317,180312.20
29250,5178,285356.30
29251,6165,449811.90
29252,1346,16786.10
29254,6100,634393.00
29256,1815,43336.30
29257,3815,195901.30
29258,6738,468079.60
29259,6344,226281.90
29260,1327,59484.80
29261,5263,389619.90
29262,3811,191564.00
29263,2730,49344.50
29264,6356,603636.20
29265,1395,214193.40
29266,8285,699029.80
29267,8180,576161.40
29268,9360,934153.60
29269,8879,528281.40
29270,7859,804782.30
29271,7270,594652.60
29272,2073,44436.80
29273,4892,192150.30
29274,8882,754865.00
29275,6510,464182.00
29276,8664,560798.30
29277,4467,359034.10
29278,3507,116751.50
29279,1215,506.90
29280,7669,463691.00
29281,2121,155966.70
29283,9236,953233.60
29284,1216,53226.20
29285,9649,1645154.60
29286,7472,620261.10
29287,2356,18353.20
29288,8772,917168.40
29290,8643,878231.70
29291,9992,2279824.90
29292,1418,127575.80
29293,8787,1436046.00
29294,4883,358977.90
29295,1493,40777.40
29296,1668,14152.70
29297,7782,368773.80
29298,7445,456474.80
29299,7096,600431.20
29300,4227,293433.60
29301,1674,200650.20
29302,9783,1978538.70
29304,8399,761939.50
29305,4716,265977.10
29306,3006,201424.60
29307,6000,564425.90
29308,4750,456429.60
29309,8985,1230874.10
29310,6977,589062.10
29311,7018,420754.10
29312,5766,469619.80
29313,4049,123056.50
29315,8704,801679.90
29316,8005,751931.10
29317,2922,161570.60
29318,2502,164221.10
29319,3404,333116.60
29320,6735,292076.60
29321,9395,1385543.60
29322,2156,76430.90
29323,6463,378060.30
29325,6655,619197.20
29327,343,80466.50
29328,2773,305050.60
29329,5276,276641.40
29330,8258,560419.60
29331,9200,778930.80
29332,2620,89944.80
29333,9816,1873818.30
29334,7612,572503.20
29335,3684,126971.20
29336,8689,744054.10
29337,7770,678391.30
29338,8232,1549779.30
29339,3836,71859.10
29340,9408,827384.90
29341,4130,140708.60
29342,2241,99657.60
29343,4337,202074.40
29344,8178,462629.60
29345,1713,157353.00
29346,3460,292379.50
29348,6805,594824.80
29349,8844,726383.70
29351,2504,151122.50
29352,8885,675881.30
29353,8872,1024444.10
29354,7379,584164.20
29355,3594,114397.80
29356,3757,137471.80
29357,4604,107421.00
29358,7185,593684.00
29359,2411,98586.40
29360,7543,591116.60
29361,8775,935304.20
29362,7823,675329.20
29363,794,2507.60
29364,5148,240104.80
29365,4998,153412.70
29366,1838,81332.50
29369,9829,1660594.70
29371,5729,382403.70
29372,9503,1579422.20
29375,2015,14392.10
29376,8030,964476.80
29377,9373,1657425.10
29378,3499,216558.10
29379,3965,137699.00
29380,3051,68393.90
29381,9358,1364597.30
29382,5028,403088.60
29383,8654,991147.90
29384,1095,80996.60
29385,7960,431383.00
29386,5284,377375.10
29388,9469,1210167.20
29389,5796,355396.70
29390,4096,328162.50
29391,1597,63035.50
29392,8784,988979.90
29393,9923,2444804.50
29394,8731,844440.90
29395,6235,292611.60
29396,7837,850347.70
29397,8718,588844.70
29398,7013,448772.50
29399,2472,204098.30
29400,3267,231315.40
29401,8461,702529.20
29402,9554,1640286.00
29403,2594,42863.60
29404,2716,192412.90
29405,4941,131861.80
29406,7675,822628.60
29408,2310,68097.10
29409,3647,123243.40
29410,3957,46585.30
29411,1817,92925.10
29412,4483,102592.70
29413,2289,64666.10
29414,1718,74954.20
29415,3243,201646.90
29416,2040,97115.80
29417,3703,103135.00
29418,6359,552752.70
29419,2298,138012.90
29420,8316,792310.30
29421,3700,376190.30
29422,2662,185938.10
29424,6391,482102.80
29426,2209,140612.10
29427,9470,1322844.00
29428,7706,325825.90
29429,8576,1115617.60
29430,3992,274293.80
29431,7746,459893.60
29432,562,141079.90
29433,7790,836820.40
29434,6147,292937.70
29435,9705,1517487.20
29437,5613,534956.50
29438,2585,152182.70
29439,8370,777393.00
29440,8017,566442.50
29441,939,76413.80
29442,9215,937943.70
29443,2314,56982.10
29444,3262,204742.00
29445,854,10253.90
29446,1091,5807.90
29447,4967,231686.70
29448,8607,569071.00
29449,7019,403545.40
29450,1676,77354.30
29451,8141,1139073.90
29452,960,84450.80
29453,1836,67333.70
29454,2005,74663.50
29455,5960,459074.00
29457,5361,204064.10
29458,8381,649850.20
29459,7990,673575.20
29460,9092,1250109.10
29461,7929,573664.80
29462,7838,685624.60
29463,8025,938639.90
29464,3042,20005.80
29465,8349,902359.80
29466,8539,742537.10
29467,9667,1111969.20
29468,7357,707487.00
29469,2028,85237.40
29470,3538,300256.50
29472,8083,636958.00
29473,434,57734.50
29474,1289,54622.30
29475,1753,108299.20
29476,6152,387083.00
29479,816,44436.80
29481,5786,236963.30
29483,6404,144282.50
29484,7012,319590.50
29485,7927,872974.70
29486,4769,148773.70
29487,3371,42321.30
29488,8922,766209.60
29489,4832,264545.60
29490,8291,875643.50
29491,850,54645.50
29492,3929,215451.50
29493,6915,346326.40
29494,6965,167395.60
29495,1441,59587.40
29497,8982,1125171.60
29498,3830,182757.50
29499,2747,157404.30
29500,5615,611707.40
29501,5179,230403.00
29502,5629,582636.20
29503,1517,120154.40
29504,9100,627204.90
29505,9562,1340361.70
29506,2233,123614.70
29507,6816,481594.70
29508,8434,711724.10
29510,3624,230266.20
29511,7454,481115.90
29512,2331,70149.10
29513,6685,452610.20
29514,2135,56075.80
29515,8238,973779.20
29516,3918,349406.80
29517,8079,894007.70
29518,1532,81543.80
29519,2162,280181.10
29520,9257,849713.80
29521,3181,143097.70
29522,4522,136809.80
29523,8909,1068345.90
29524,6129,289494.50
29525,8393,812014.40
29526,7452,479238.60
29527,3539,289681.40
29528,3718,224361.80
29529,5720,636165.30
29530,9413,1527380.80
29531,8046,609705.50
29532,5390,272497.10
29533,3392,206680.40
29534,7696,569686.60
29535,7450,643940.90
29536,9965,2491492.40
29537,3654,162209.40
29538,6888,434939.80
29540,9183,1329519.10
29542,7919,852377.70
29543,3693,216188.00
29544,6038,411770.50
29545,9282,1047662.20
29546,6052,297183.40
29547,8850,1057175.90
29548,1222,165230.00
29549,6885,316957.10
29550,9577,1333189.50
29551,8529,1044857.80
29552,6984,368803.10
29553,1458,79320.80
29554,5679,331919.60
29555,9828,1706704.90
29556,6662,538006.40
29558,7491,556457.30
29559,8308,680979.50
29560,5530,158606.20
29561,8411,1049998.80
29563,4504,96983.90
29564,2490,119031.90
29565,906,49498.40
29567,2467,171482.50
29568,2945,183561.20
29569,2930,21659.60
29570,3676,441456.10
29571,9145,1148403.20
29572,8903,844144.10
29573,9759,1576823.00
29574,8459,827689.00
29575,8768,813934.50
29576,1178,124099.60
29577,3127,45137.90
29578,6273,328965.00
29579,8438,585213.40
29581,8243,758554.90
29582,8800,978359.60
29584,3520,539558.80
29586,6864,690821.80
29587,3367,34912.10
29588,7001,518843.40
29589,5066,487733.60
29590,3057,142971.90
29591,1508,36023.60
29592,5149,401618.00
29593,5030,280784.50
29594,9059,668293.80
29595,5854,359671.70
29596,7564,434734.60
29598,6734,663632.80
29599,6867,579611.90
29600,7259,351064.30
29601,1586,172959.20
29602,4624,284375.50
29603,2727,212722.80
29604,2151,78237.40
29605,7784,589939.10
29606,678,54337.70
29607,9702,1033133.30
29608,7932,737151.80
29609,1643,76619.00
29610,6634,401305.30
29611,9961,2695870.40
29613,5876,292896.20
29614,4662,343330.20
29615,7749,665028.90
29616,8551,962064.50
29617,8842,1342504.10
29618,6545,489510.80
29619,6434,630665.20
29620,6677,479729.60
29621,5912,237383.50
29622,8849,934192.70
29623,8708,1126663.00
29624,4438,480955.90
29625,2276,289136.60
29626,6413,455658.90
29628,6889,326755.40
29630,8541,985977.60
29631,2561,189163.90
29632,9507,983275.80
29633,9309,726610.90
29634,1698,147475.30
29635,5637,534422.70
29636,8883,860396.40
29638,1477,136291.90
29639,6600,295507.60
29640,6961,212493.20
29641,4850,340121.50
29642,5245,230009.70
29643,5438,298106.80
29644,5240,418968.40
29645,4833,285549.30
29647,1604,59570.30
29648,8583,1103287.30
29649,6537,556018.80
29650,8931,772507.30
29651,9740,1321482.10
29652,8530,478201.60
29653,5118,266325.20
29654,2595,42395.80
29655,2961,351784.90
29656,4121,401961.20
29657,8712,1432329.20
29658,9076,983314.90
29659,6075,540001.00
29660,3484,51133.90
29661,1923,143491.00
29662,8790,1070946.30
29663,2179,120793.20
29664,2454,206252.90
29665,6530,426008.70
29666,2507,145485.60
29667,1425,241301.80
29668,7481,485914.90
29669,5843,469721.20
29670,3140,49594.90
29671,7804,678773.60
29672,3953,172401.00
29673,1075,41375.90
29674,6318,464608.30
29675,139,62819.30
29676,5411,227371.40
29677,711,69967.10
29678,7411,184147.50
29679,4597,132130.50
29680,2270,238531.60
29681,619,18222.50
29682,7531,959753.50
29683,579,106230.10
29684,8476,1041425.60
29685,9070,1278958.00
29686,1886,260009.20
29687,7974,874418.40
29688,8133,291551.40
29689,5743,330312.20
29690,8317,1060196.50
29691,5666,437568.30
29692,1947,66324.80
29693,9174,1667184.30
29694,4190,234513.10
29695,2818,169487.90
29696,6973,993109.50
29697,5641,135031.40
29698,5636,261371.10
29699,845,118935.40
29700,3843,97440.70
29701,2826,51504.00
29703,2795,48711.80
29704,5498,294492.60
29705,7040,528004.10
29706,5093,331098.80
29707,7494,559622.00
29708,9126,720826.20
29710,2193,49395.80
29712,4494,391415.40
29713,1377,198882.80
29714,4056,297862.50
29715,1453,80466.50
29716,1335,12083.60
29717,8977,917235.60
29718,6395,473842.30
29720,8194,673261.30
29721,5204,185355.50
29722,3242,156611.60
29723,3457,139682.60
29724,4360,76482.20
29726,9015,875301.50
29727,8250,750488.60
29729,8898,1417790.50
29730,1121,22788.20
29731,9684,1062646.70
29732,1258,213714.60
29733,2532,78636.80
29734,8214,863445.10
29735,8460,709507.20
29736,3610,346865.00
29737,7840,649714.60
29738,5980,242555.00
29739,5076,301851.70
29740,6233,128413.70
29741,8190,759803.20
29743,6569,375950.90
29744,8021,743427.50
29745,9144,664380.30
29746,9704,1362494.00
29747,7033,274098.40
29748,4137,286166.10
29749,1234,163582.30
29750,1725,75398.80
29751,7123,753379.70
29752,2693,175319.00
29753,7495,911833.20
29754,6281,356086.80
29755,1325,47258.30
29756,5882,356805.00
29757,3750,97081.60
29758,5313,383714.30
29759,8427,835246.00
29760,690,51516.20
29761,8924,991656.00
29762,3828,222257.30
29763,3044,183623.50
29765,1873,18290.90
29766,3899,359547.10
29767,653,41632.40
29768,4226,342299.30
29769,4785,326994.80
29770,2372,99691.80
29771,5769,547201.30
29772,3913,68540.50
29773,9339,1194214.10
29774,4413,230676.60
29775,9278,1330910.30
29776,8065,737105.40
29778,269,84502.10
29779,3202,24190.40
29780,4743,487825.20
29782,2370,222549.20
29783,5471,588246.20
29784,5290,253783.60
29785,6935,718837.70
29786,2466,281138.70
29787,7054,406064.00
29788,4458,151419.30
29789,6200,419145.50
29790,3348,180141.20
29791,7104,409170.10
29793,7975,884417.00
29794,8098,617947.70
29795,6905,318421.60
29796,8369,568095.10
29798,972,20257.40
29799,5632,362123.10
29800,8582,848016.00
29801,1967,35265.10
29802,8066,848938.20
29803,6095,507375.40
29804,3359,331931.80
29805,1322,143427.50
29806,9958,2677237.50
29807,8453,661347.50
29808,762,56742.70
29809,6115,236524.80
29810,1357,137209.20
29811,8379,628878.30
29812,5452,335453.20
29813,9523,1568892.30
29814,6626,581918.00
29815,4776,338423.70
29816,7497,782791.70
29817,6750,467299.10
29818,3070,362255.00
29819,3510,264893.70
29821,6910,396037.30
29822,9380,930664.00
29823,7188,494300.00
29824,1145,63537.50
29825,6236,328095.30
29826,3779,67304.40
29828,5350,239517.30
29829,9111,667240.90
29831,9244,776018.90
29833,734,64437.70
29834,9605,1254781.10
29835,7558,501633.50
29836,3156,69367.40
29837,2886,79024.00
29838,7846,633538.00
29839,9388,1202799.60
29840,9612,1684080.30
29841,5058,351020.30
29843,9645,1237921.70
29844,2900,235573.30
29845,1206,73090.30
29846,6347,378966.60
29847,5713,154132.10
29848,5133,278362.40
29849,9064,1240336.50
29850,2562,111992.80
29851,6221,367703.80
29852,3900,65326.90
29853,9312,1288222.60
29854,1476,84632.80
29855,8650,616837.40
29856,1422,70559.50
29857,6323,572360.30
29858,5262,372726.30
29859,5106,229599.30
29860,8112,437380.20
29861,8976,920859.60
29862,8402,544516.60
29863,7668,491676.40
29864,9378,977410.50
29865,9818,1580631.40
29866,8832,701851.30
29867,9664,1463419.50
29868,4103,205665.40
29869,5325,295439.20
29870,6982,508662.80
29872,2787,188332.10
29874,1913,70987.00
29875,8774,398372.70
29876,7762,957324.10
29877,8891,642218.70
29878,5086,118512.80
29879,9578,1145135.90
