member_noSource,category_desc,Total
9537,Lodging,67744.10
9538,Lodging,50746.70
9539,Lodging,35447.10
9540,Lodging,197161.80
9541,Lodging,113343.70
9542,Lodging,116968.90
9543,Lodging,201127.80
9544,Lodging,60681.80
9545,Lodging,84872.20
9546,Lodging,69664.20
9547,Lodging,205575.00
9548,Lodging,79246.30
9549,Lodging,73819.50
9550,Lodging,183196.00
9551,Lodging,105232.20
9552,Lodging,135612.80
9553,Lodging,136969.80
9554,Lodging,299145.00
9555,Lodging,274858.10
9556,Lodging,139625.20
9557,Lodging,231565.80
9558,Lodging,41546.90
9559,Lodging,228722.30
9560,Lodging,763.40
9561,Lodging,127239.90
9562,Lodging,213366.50
9563,Lodging,87448.20
9564,Lodging,221773.60
9565,Lodging,121072.90
9566,Lodging,140623.10
9567,Lodging,111832.80
9569,Lodging,225125.20
9570,Lodging,93444.20
9571,Lodging,16016.60
9572,Lodging,12117.80
9573,Lodging,45114.70
9574,Lodging,31815.80
9575,Lodging,69242.80
9576,Lodging,80244.20
9577,Lodging,129497.10
9578,Lodging,91124.70
9579,Lodging,305100.70
9580,Lodging,126767.20
9581,Lodging,218325.50
9582,Lodging,59102.50
9583,Lodging,122287.00
9584,Lodging,227673.10
9585,Lodging,119384.90
9586,Lodging,240269.70
9587,Lodging,183800.60
9588,Lodging,42868.50
9589,Lodging,69670.30
9590,Lodging,60601.20
9591,Lodging,92948.30
9592,Lodging,146009.60
9593,Lodging,147086.90
9594,Lodging,279360.30
9595,Lodging,141552.60
9596,Lodging,295075.20
9597,Lodging,123625.70
9598,Lodging,231800.30
9599,Lodging,203619.50
9600,Lodging,164916.10
9601,Lodging,11639.00
9602,Lodging,297635.30
9603,Lodging,220018.40
9604,Lodging,99407.20
9605,Lodging,158487.70
9606,Lodging,451453.50
9607,Lodging,274845.90
9608,Lodging,182216.40
9609,Lodging,119014.80
9610,Lodging,22491.40
9611,Lodging,150079.40
9612,Lodging,209901.30
9613,Lodging,128665.30
9614,Lodging,145383.00
9615,Lodging,158145.70
9616,Lodging,34564.00
9617,Lodging,129041.50
9618,Lodging,135794.80
9619,Lodging,297303.10
9620,Lodging,115372.50
9621,Lodging,222571.20
9622,Lodging,271528.50
9623,Lodging,220542.40
9624,Lodging,182336.10
9625,Lodging,285424.70
9626,Lodging,87294.30
9627,Lodging,165578.10
9628,Lodging,289238.00
9629,Lodging,224229.90
9630,Lodging,114876.60
9631,Lodging,174423.70
9632,Lodging,344175.40
9634,Lodging,129120.90
9635,Lodging,96568.60
9636,Lodging,124213.20
9637,Lodging,19191.10
9638,Lodging,88446.10
9639,Lodging,177655.60
9640,Lodging,166598.00
9641,Lodging,79359.90
9642,Lodging,82330.40
9643,Lodging,128430.80
9644,Lodging,123210.40
9645,Lodging,106161.70
9646,Lodging,142412.50
9647,Lodging,110497.80
9648,Lodging,302986.40
9649,Lodging,155249.70
9650,Lodging,101008.50
9651,Lodging,187466.10
9652,Lodging,159291.40
9653,Lodging,119441.10
9654,Lodging,138064.20
9655,Lodging,404770.50
9656,Lodging,49669.40
9657,Lodging,119168.70
9658,Lodging,142168.20
9659,Lodging,348027.80
9660,Lodging,160173.30
9661,Lodging,140908.90
9662,Lodging,139864.60
9663,Lodging,189540.10
9664,Lodging,116824.80
9665,Lodging,298871.40
9666,Lodging,145793.40
9667,Lodging,128077.80
9668,Lodging,296757.10
9669,Lodging,92082.30
9670,Lodging,135527.30
9672,Lodging,43575.70
9674,Lodging,33726.10
9675,Lodging,189773.40
9676,Lodging,120701.60
9677,Lodging,139049.90
9678,Lodging,284387.70
9679,Lodging,209017.00
9680,Lodging,60196.90
9681,Lodging,229736.10
9682,Lodging,322543.90
9683,Lodging,313822.90
9684,Lodging,222919.30
9685,Lodging,35254.10
9686,Lodging,21721.90
9687,Lodging,293023.20
9688,Lodging,78966.60
9689,Lodging,111531.10
9690,Lodging,275301.50
9691,Lodging,105459.40
9692,Lodging,239882.50
9693,Lodging,129655.90
9694,Lodging,64585.50
9696,Lodging,154455.80
9697,Lodging,109797.90
9698,Lodging,102684.30
9699,Lodging,204434.20
9700,Lodging,83834.00
9701,Lodging,18096.70
9702,Lodging,47583.20
9703,Lodging,221955.60
9704,Lodging,243901.00
9705,Lodging,137004.00
9706,Lodging,173797.10
9707,Lodging,105328.70
9708,Lodging,102940.80
9709,Lodging,179348.50
9710,Lodging,189717.20
9711,Lodging,230437.20
9712,Lodging,214448.70
9713,Lodging,171978.40
9714,Lodging,290229.80
9715,Lodging,136929.50
9717,Lodging,337966.90
9718,Lodging,196687.90
9719,Lodging,138508.80
9720,Lodging,246733.50
9721,Lodging,254947.60
9722,Lodging,89767.70
9723,Lodging,182825.90
9724,Lodging,121351.40
9725,Lodging,241563.20
9726,Lodging,188075.60
9727,Lodging,174600.80
9728,Lodging,96146.00
9729,Lodging,110544.20
9730,Lodging,101042.70
9731,Lodging,14995.50
9732,Lodging,41318.50
9734,Lodging,147428.90
9735,Lodging,174184.30
9736,Lodging,159717.70
9737,Lodging,354149.60
9738,Lodging,196830.80
9739,Lodging,144151.80
9740,Lodging,103528.30
9741,Lodging,178995.50
9742,Lodging,195326.00
9743,Lodging,241496.00
9744,Lodging,392099.40
9745,Lodging,171830.60
9746,Lodging,83771.70
9747,Lodging,3465.20
9748,Lodging,159022.70
9749,Lodging,385585.50
9750,Lodging,102763.70
9751,Lodging,168872.30
9752,Lodging,221813.90
9753,Lodging,383790.00
9754,Lodging,223541.00
9755,Lodging,255398.30
9756,Lodging,130865.10
9757,Lodging,234878.30
9758,Lodging,186947.00
9759,Lodging,71129.90
9760,Lodging,151111.50
9761,Lodging,174703.40
9762,Lodging,185191.80
9763,Lodging,301419.30
9764,Lodging,108070.80
9765,Lodging,47908.10
9766,Lodging,153864.60
9767,Lodging,29508.50
9768,Lodging,203157.80
9769,Lodging,90628.80
9770,Lodging,123146.90
9771,Lodging,101675.40
9772,Lodging,171072.10
9773,Lodging,409313.00
9774,Lodging,58373.30
9775,Lodging,187135.10
9776,Lodging,115173.40
9777,Lodging,99195.90
9778,Lodging,372697.00
9779,Lodging,57330.20
9780,Lodging,148050.60
9781,Lodging,93439.30
9782,Lodging,159245.00
9783,Lodging,391746.40
9784,Lodging,499316.40
9785,Lodging,135105.90
9786,Lodging,221215.40
9787,Lodging,100848.50
9788,Lodging,528021.20
9789,Lodging,281469.70
9790,Lodging,331196.50
9791,Lodging,159843.50
9792,Lodging,165401.00
9793,Lodging,159610.20
9794,Lodging,259284.90
9795,Lodging,152718.90
9796,Lodging,165942.10
9797,Lodging,200575.70
9798,Lodging,341626.30
9799,Lodging,246915.50
9800,Lodging,175421.60
9801,Lodging,292140.10
9802,Lodging,61536.80
9803,Lodging,264506.50
9804,Lodging,78346.10
9805,Lodging,416102.90
9806,Lodging,64072.50
9807,Lodging,363184.50
9808,Lodging,109900.50
9809,Lodging,313759.40
9810,Lodging,106777.30
9811,Lodging,205374.70
9812,Lodging,113770.00
9813,Lodging,97269.70
9814,Lodging,139283.20
9815,Lodging,161097.90
9816,Lodging,262619.40
9817,Lodging,294898.10
9818,Lodging,252109.00
9819,Lodging,296517.70
9820,Lodging,219459.00
9821,Lodging,54474.50
9822,Lodging,89961.90
9823,Lodging,202576.40
9824,Lodging,369881.60
9825,Lodging,154200.50
9826,Lodging,97046.20
9827,Lodging,551533.70
9828,Lodging,118051.10
9829,Lodging,215504.00
9830,Lodging,198540.80
9831,Lodging,26680.90
9832,Lodging,168872.30
9833,Lodging,440304.30
9834,Lodging,254389.40
9835,Lodging,164364.00
9836,Lodging,209797.50
9837,Lodging,55637.30
9838,Lodging,124395.20
9839,Lodging,135088.80
9840,Lodging,102872.40
9841,Lodging,206281.00
9842,Lodging,363526.50
9843,Lodging,240059.60
9844,Lodging,273699.00
9845,Lodging,196579.20
9846,Lodging,29051.70
9847,Lodging,176595.40
9848,Lodging,174418.80
9849,Lodging,58025.20
9850,Lodging,101754.80
9851,Lodging,80620.40
9852,Lodging,212032.70
9853,Lodging,74361.80
9854,Lodging,103682.20
9855,Lodging,259650.10
9856,Lodging,109490.10
9857,Lodging,18564.50
9858,Lodging,273813.80
9859,Lodging,140167.50
9860,Lodging,116033.30
9861,Lodging,38137.90
9862,Lodging,146505.50
9863,Lodging,97178.10
9864,Lodging,311770.90
9865,Lodging,85509.80
9866,Lodging,6543.20
9867,Lodging,100290.30
9868,Lodging,439222.10
9869,Lodging,216763.30
9870,Lodging,204804.30
9871,Lodging,144881.00
9872,Lodging,274965.60
9873,Lodging,265857.40
9874,Lodging,178892.90
9875,Lodging,69270.90
9876,Lodging,201287.80
9877,Lodging,121654.30
9878,Lodging,243838.70
9879,Lodging,298980.10
9880,Lodging,58965.70
9881,Lodging,254314.90
9882,Lodging,152234.00
9883,Lodging,197018.90
9884,Lodging,116073.60
9885,Lodging,151857.80
9886,Lodging,39358.10
9887,Lodging,157090.40
9888,Lodging,285276.90
9889,Lodging,369779.00
9890,Lodging,108287.00
9891,Lodging,260761.60
9893,Lodging,308868.80
9894,Lodging,115184.40
9895,Lodging,133071.00
9896,Lodging,40412.20
9897,Lodging,80078.10
9898,Lodging,313759.40
9899,Lodging,254930.50
9900,Lodging,96756.70
9901,Lodging,575194.00
9902,Lodging,224441.20
9903,Lodging,260721.30
9904,Lodging,166210.80
9905,Lodging,248592.50
9906,Lodging,18119.90
9907,Lodging,317544.60
9908,Lodging,320919.40
9909,Lodging,90115.80
9910,Lodging,177204.90
9911,Lodging,314392.10
9912,Lodging,209273.50
9913,Lodging,58151.00
9914,Lodging,116688.00
9915,Lodging,288365.90
9916,Lodging,212191.50
9917,Lodging,374332.50
9918,Lodging,202564.20
9919,Lodging,173534.50
9920,Lodging,208298.80
9921,Lodging,34803.40
9922,Lodging,103761.60
9923,Lodging,61233.90
9924,Lodging,167122.00
9925,Lodging,211080.00
9926,Lodging,278716.60
9927,Lodging,176721.20
9928,Lodging,257974.30
9929,Lodging,133293.30
9930,Lodging,39426.50
9931,Lodging,149749.60
9932,Lodging,296505.50
9933,Lodging,67994.50
9934,Lodging,241575.40
9935,Lodging,415418.90
9936,Lodging,570012.70
9937,Lodging,201811.80
9938,Lodging,355505.40
9939,Lodging,168508.30
9940,Lodging,356195.50
9941,Lodging,155573.40
9942,Lodging,192088.00
9943,Lodging,153260.00
9944,Lodging,325507.10
9945,Lodging,235133.60
9946,Lodging,213634.00
9947,Lodging,95188.40
9948,Lodging,57848.10
9949,Lodging,213537.50
9950,Lodging,81298.30
9951,Lodging,205095.00
9952,Lodging,178044.00
9953,Lodging,200586.70
9954,Lodging,400534.60
9955,Lodging,233812.00
9956,Lodging,150797.60
9957,Lodging,493462.10
9958,Lodging,296813.30
9959,Lodging,306692.20
9960,Lodging,512471.20
9961,Lodging,461547.40
9962,Lodging,293370.10
9963,Lodging,407563.90
9964,Lodging,426926.00
9966,Lodging,314745.10
9967,Lodging,111627.60
9968,Lodging,131810.50
9969,Lodging,97338.10
9970,Lodging,459336.60
9971,Lodging,332672.00
9972,Lodging,204935.00
9973,Lodging,90047.40
9974,Lodging,237841.50
9975,Lodging,251960.00
9976,Lodging,666443.30
9977,Lodging,239665.10
9978,Lodging,258554.50
9979,Lodging,364750.40
9980,Lodging,431390.30
9981,Lodging,460185.50
9982,Lodging,269675.60
9983,Lodging,506543.60
9984,Lodging,373101.30
9985,Lodging,275603.20
9986,Lodging,333452.50
9987,Lodging,357517.10
9988,Lodging,477837.60
9989,Lodging,200620.90
9990,Lodging,336718.60
9991,Lodging,191005.80
9992,Lodging,215526.00
9993,Lodging,362180.50
9994,Lodging,569215.10
9995,Lodging,289101.20
9996,Lodging,687549.60
9997,Lodging,397417.50
9998,Lodging,447428.90
9999,Lodging,211706.60
10000,Lodging,551470.20
129,Meals,45856.10
139,Meals,62819.30
156,Meals,79714.10
212,Meals,17538.50
219,Meals,21574.10
237,Meals,3242.90
295,Meals,28499.60
319,Meals,48899.90
322,Meals,69847.40
344,Meals,55380.80
400,Meals,70001.30
401,Meals,84724.40
414,Meals,68376.80
434,Meals,52815.80
540,Meals,75935.00
555,Meals,35356.70
562,Meals,83989.10
567,Meals,57518.30
576,Meals,64597.70
579,Meals,48233.00
581,Meals,76619.00
586,Meals,81646.40
611,Meals,30910.70
628,Meals,41700.80
658,Meals,10937.90
663,Meals,44129.00
664,Meals,27302.60
675,Meals,7466.60
696,Meals,8287.40
716,Meals,62750.90
731,Meals,19590.50
736,Meals,11844.20
749,Meals,35151.50
755,Meals,74618.30
763,Meals,34450.40
780,Meals,3926.90
790,Meals,24293.00
797,Meals,46334.90
798,Meals,52251.50
802,Meals,40862.90
810,Meals,27952.40
813,Meals,65196.20
816,Meals,44436.80
823,Meals,32141.90
824,Meals,51037.40
825,Meals,57484.10
828,Meals,32808.80
844,Meals,46591.40
849,Meals,5688.20
880,Meals,75558.80
886,Meals,64101.80
906,Meals,49498.40
922,Meals,76755.80
925,Meals,77969.90
934,Meals,34809.50
945,Meals,13622.60
957,Meals,82501.40
960,Meals,84450.80
972,Meals,20257.40
983,Meals,84741.50
1019,Meals,8766.20
1027,Meals,77895.40
1030,Meals,44607.80
1061,Meals,43171.40
1064,Meals,52268.60
1066,Meals,1413.20
1071,Meals,73746.20
1098,Meals,57125.00
1099,Meals,6833.90
1113,Meals,11057.60
1123,Meals,38007.20
1143,Meals,43291.10
1154,Meals,25832.00
1169,Meals,23899.70
1183,Meals,30773.90
1184,Meals,70582.70
1189,Meals,7193.00
1191,Meals,11827.10
1213,Meals,3191.60
1234,Meals,30380.60
1252,Meals,11416.70
1262,Meals,72874.10
1269,Meals,47292.50
1279,Meals,30004.40
1281,Meals,71232.50
1287,Meals,79149.80
1291,Meals,39836.90
1292,Meals,57107.90
1294,Meals,31304.00
1296,Meals,51772.70
1298,Meals,122252.80
1317,Meals,84314.00
1321,Meals,49088.00
1327,Meals,59484.80
1331,Meals,14597.30
1337,Meals,47395.10
1341,Meals,70856.30
1344,Meals,57193.40
1345,Meals,4166.30
1356,Meals,51140.00
1363,Meals,626.60
1364,Meals,59536.10
1367,Meals,83356.40
1377,Meals,46454.60
1395,Meals,44915.60
1398,Meals,33629.60
1406,Meals,29115.20
1409,Meals,51977.90
1411,Meals,46249.40
1413,Meals,43068.80
1415,Meals,80278.40
1421,Meals,57586.70
1431,Meals,51390.40
1437,Meals,49754.90
1438,Meals,77662.10
1442,Meals,58749.50
1448,Meals,32090.60
1454,Meals,98603.50
1461,Meals,116541.40
1463,Meals,77935.70
1477,Meals,74618.30
1478,Meals,103032.40
1492,Meals,42128.30
1497,Meals,27524.90
1500,Meals,25490.00
1503,Meals,181412.70
1510,Meals,71762.60
1529,Meals,66735.20
1530,Meals,79269.50
1534,Meals,45377.30
1540,Meals,41786.30
1545,Meals,9518.60
1546,Meals,74635.40
1547,Meals,43752.80
1563,Meals,49139.30
1569,Meals,63794.00
1579,Meals,66769.40
1581,Meals,48027.80
1582,Meals,76578.70
1583,Meals,73216.10
1586,Meals,72132.70
1593,Meals,19094.60
1598,Meals,55483.40
1604,Meals,59570.30
1610,Meals,74378.90
1620,Meals,46369.10
1622,Meals,67795.40
1632,Meals,9638.30
1637,Meals,34775.30
1638,Meals,83983.00
1640,Meals,77867.30
1641,Meals,47189.90
1642,Meals,50456.00
1647,Meals,16957.10
1649,Meals,19368.20
1651,Meals,32022.20
1654,Meals,71882.30
1658,Meals,145348.80
1672,Meals,83168.30
1679,Meals,18171.20
1682,Meals,50233.70
1683,Meals,14665.70
1685,Meals,16016.60
1687,Meals,39939.50
1688,Meals,88736.80
1690,Meals,131589.40
1693,Meals,29440.10
1705,Meals,82689.50
1712,Meals,35476.40
1720,Meals,133555.90
1721,Meals,75746.90
1727,Meals,61023.80
1736,Meals,18855.20
1738,Meals,144790.60
1740,Meals,79166.90
1755,Meals,2011.70
1771,Meals,58133.90
1774,Meals,66017.00
1778,Meals,31064.60
1783,Meals,80580.10
1794,Meals,2524.70
1796,Meals,2781.20
1799,Meals,17983.10
1802,Meals,57655.10
1811,Meals,15332.60
1817,Meals,30705.50
1826,Meals,56133.20
1827,Meals,73541.00
1828,Meals,25490.00
1838,Meals,30141.20
1840,Meals,55244.00
1844,Meals,60066.20
1851,Meals,29354.60
1860,Meals,68222.90
1862,Meals,37254.80
1864,Meals,40982.60
1866,Meals,35254.10
1869,Meals,115960.00
1874,Meals,42213.80
1880,Meals,72309.80
1883,Meals,175974.90
1884,Meals,71796.80
1889,Meals,42726.80
1892,Meals,84279.80
1894,Meals,41512.70
1898,Meals,3208.70
1899,Meals,70292.00
1903,Meals,26977.70
1906,Meals,143508.10
1914,Meals,55671.50
1918,Meals,71762.60
1920,Meals,25678.10
1925,Meals,47429.30
1927,Meals,19077.50
1929,Meals,60425.30
1931,Meals,9963.20
1935,Meals,67675.70
1939,Meals,1738.10
1947,Meals,66324.80
1950,Meals,94345.60
1957,Meals,19385.30
1960,Meals,55534.70
1961,Meals,47104.40
1962,Meals,44755.60
1964,Meals,40298.60
1965,Meals,99110.40
1968,Meals,24925.70
1976,Meals,50199.50
1977,Meals,56936.90
1985,Meals,48882.80
1986,Meals,33698.00
1995,Meals,83099.90
1998,Meals,14888.00
2003,Meals,43530.50
2008,Meals,22993.40
2012,Meals,69950.00
2023,Meals,22480.40
2024,Meals,7398.20
2030,Meals,75986.30
2033,Meals,56355.50
2036,Meals,52302.80
2037,Meals,14409.20
2038,Meals,4593.80
2041,Meals,51618.80
2049,Meals,83407.70
2050,Meals,70257.80
2052,Meals,42179.60
2053,Meals,29457.20
2056,Meals,9518.60
2057,Meals,41478.50
2063,Meals,16512.50
2067,Meals,108384.70
2071,Meals,63623.00
2078,Meals,41752.10
2080,Meals,17914.70
2083,Meals,98620.60
2084,Meals,36776.00
2085,Meals,14956.40
2087,Meals,48842.50
2090,Meals,51447.80
2092,Meals,60374.00
2094,Meals,11091.80
2099,Meals,52337.00
2103,Meals,77354.30
2104,Meals,12887.30
2105,Meals,15708.80
2106,Meals,12323.00
2113,Meals,39101.60
2126,Meals,75655.30
2127,Meals,78978.80
2128,Meals,77303.00
2132,Meals,28533.80
2133,Meals,81595.10
2141,Meals,233.30
2145,Meals,29508.50
2148,Meals,45371.20
2162,Meals,77285.90
2165,Meals,2644.40
2168,Meals,57535.40
2170,Meals,45685.10
2178,Meals,15503.60
2195,Meals,41786.30
2196,Meals,82957.00
2202,Meals,74823.50
2204,Meals,19847.00
2210,Meals,48728.90
2212,Meals,20148.70
2216,Meals,13058.30
2220,Meals,22839.50
2221,Meals,34433.30
2225,Meals,29320.40
2226,Meals,70394.60
2227,Meals,9792.20
2228,Meals,22035.80
2229,Meals,3510.40
2234,Meals,71369.30
2239,Meals,119927.20
2241,Meals,26362.10
2242,Meals,61571.00
2251,Meals,52781.60
2253,Meals,85340.00
2254,Meals,6149.90
2256,Meals,51516.20
2265,Meals,40315.70
2267,Meals,81749.00
2269,Meals,26174.00
2272,Meals,72651.80
2273,Meals,27524.90
2276,Meals,79013.00
2277,Meals,42111.20
2280,Meals,21044.00
2288,Meals,12442.70
2290,Meals,73079.30
2292,Meals,80449.40
2293,Meals,47754.20
2296,Meals,70787.90
2298,Meals,37990.10
2301,Meals,39700.10
2303,Meals,58578.50
2304,Meals,63623.00
2314,Meals,54200.90
2321,Meals,81920.00
2328,Meals,43513.40
2329,Meals,56452.00
2332,Meals,60716.00
2334,Meals,45548.30
2338,Meals,60168.80
2339,Meals,96425.70
2342,Meals,87676.60
2344,Meals,27473.60
2351,Meals,26242.40
2357,Meals,18051.50
2359,Meals,49498.40
2363,Meals,70377.50
2364,Meals,1532.90
2369,Meals,38742.50
2373,Meals,56851.40
2376,Meals,59758.40
2388,Meals,20000.90
2389,Meals,10185.50
2390,Meals,65213.30
2394,Meals,101613.10
2396,Meals,58777.60
2400,Meals,29115.20
2404,Meals,49549.70
2407,Meals,35835.50
2412,Meals,98860.00
2418,Meals,35715.80
2424,Meals,13024.10
2428,Meals,67521.80
2429,Meals,62101.10
2430,Meals,11878.40
2436,Meals,80261.30
2439,Meals,16256.00
2445,Meals,39409.40
2446,Meals,5038.40
2450,Meals,62426.00
2454,Meals,85511.00
2459,Meals,78613.60
2462,Meals,138378.10
2464,Meals,83110.90
2466,Meals,72771.50
2468,Meals,52166.00
2469,Meals,3413.90
2472,Meals,85237.40
2474,Meals,20513.90
2475,Meals,127650.30
2481,Meals,111035.20
2487,Meals,52029.20
2502,Meals,34279.40
2503,Meals,76995.20
2507,Meals,4251.80
2508,Meals,55739.90
2512,Meals,20958.50
2513,Meals,21215.00
2515,Meals,54987.50
2520,Meals,44026.40
2523,Meals,54132.50
2524,Meals,95970.10
2528,Meals,72070.40
2529,Meals,55329.50
2536,Meals,64118.90
2538,Meals,26191.10
2539,Meals,44043.50
2542,Meals,55733.80
2544,Meals,55842.50
2546,Meals,63759.80
2547,Meals,17179.40
2548,Meals,37254.80
2554,Meals,43085.90
2558,Meals,71215.40
2559,Meals,202821.90
2561,Meals,47685.80
2569,Meals,81150.50
2570,Meals,18359.30
2578,Meals,11108.90
2580,Meals,42966.20
2581,Meals,26567.30
2582,Meals,7774.40
2584,Meals,9689.60
2597,Meals,51550.40
2600,Meals,51943.70
2603,Meals,66581.30
2605,Meals,35767.10
2606,Meals,60288.50
2607,Meals,34330.70
2608,Meals,38828.00
2609,Meals,59997.80
2610,Meals,42395.80
2618,Meals,23284.10
2626,Meals,40839.70
2627,Meals,72173.00
2629,Meals,27849.80
2634,Meals,64854.20
2640,Meals,9860.60
2643,Meals,34826.60
2644,Meals,12237.50
2647,Meals,70907.60
2648,Meals,84946.70
2657,Meals,15760.10
2659,Meals,66495.80
2664,Meals,32808.80
2673,Meals,8099.30
2682,Meals,42333.50
2684,Meals,56099.00
2685,Meals,22600.10
2688,Meals,25113.80
2690,Meals,141695.50
2695,Meals,15760.10
2698,Meals,84553.40
2704,Meals,61718.80
2708,Meals,29423.00
2709,Meals,83185.40
2711,Meals,30773.90
2714,Meals,58971.80
2720,Meals,80740.10
2722,Meals,4063.70
2729,Meals,48575.00
2733,Meals,6902.30
2737,Meals,46226.20
2738,Meals,59228.30
2742,Meals,79850.90
2743,Meals,67778.30
2744,Meals,96585.70
2745,Meals,6064.40
2747,Meals,139010.80
2748,Meals,46540.10
2749,Meals,80723.00
2750,Meals,61451.30
2753,Meals,9929.00
2754,Meals,11553.50
2755,Meals,50627.00
2759,Meals,12904.40
2763,Meals,37784.90
2772,Meals,59672.90
2780,Meals,35972.30
2786,Meals,52764.50
2787,Meals,50524.40
2789,Meals,104154.90
2792,Meals,76824.20
2799,Meals,9723.80
2801,Meals,58390.40
2804,Meals,8372.90
2812,Meals,61759.10
2813,Meals,23557.70
2814,Meals,21847.70
2817,Meals,4918.70
2819,Meals,84416.60
2821,Meals,67128.50
2822,Meals,18701.30
2824,Meals,84057.50
2829,Meals,72258.50
2832,Meals,32141.90
2837,Meals,5654.00
2838,Meals,81287.30
2842,Meals,66547.10
2845,Meals,46745.30
2846,Meals,54143.50
2848,Meals,62340.50
2853,Meals,103271.80
2863,Meals,38708.30
2866,Meals,51841.10
2869,Meals,38332.10
2870,Meals,12921.50
2874,Meals,83418.70
2876,Meals,71089.60
2878,Meals,27063.20
2879,Meals,63588.80
2883,Meals,12801.80
2884,Meals,47702.90
2887,Meals,53961.50
2889,Meals,216.20
2892,Meals,16358.60
2894,Meals,17675.30
2900,Meals,46711.10
2902,Meals,85134.80
2905,Meals,8868.80
2918,Meals,64546.40
2919,Meals,35966.20
2923,Meals,56116.10
2924,Meals,6970.70
2925,Meals,66461.60
2926,Meals,4747.70
2927,Meals,38246.60
2931,Meals,76259.90
2933,Meals,15982.40
2934,Meals,77405.60
2936,Meals,52884.20
2944,Meals,75781.10
2949,Meals,48797.30
2950,Meals,3225.80
2958,Meals,2216.90
2961,Meals,60305.60
2966,Meals,63075.80
2967,Meals,94414.00
2970,Meals,3123.20
2971,Meals,75723.70
2972,Meals,68034.80
2974,Meals,57039.50
2980,Meals,88069.90
2981,Meals,64597.70
2984,Meals,69926.80
2986,Meals,28157.60
2987,Meals,32005.10
2989,Meals,77285.90
2990,Meals,2097.20
2998,Meals,4286.00
